latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,month_name
-8.1148,-44.353,424.5,4.3,1.9,2010-10-05,1557,Aqua,MODIS,100,6.2,314.2,3449.9,D,0.0,2010,10,Oct
-10.3288,-44.4907,423.3,4.7,2.0,2010-10-05,1557,Aqua,MODIS,100,6.2,318.2,3817.1,D,0.0,2010,10,Oct
-10.1966,-44.6023,389.6,4.8,2.0,2010-10-05,1557,Aqua,MODIS,94,6.2,305.6,1784.3,D,0.0,2010,10,Oct
-10.3272,-44.4877,425.9,4.7,2.0,2010-10-05,1557,Aqua,MODIS,100,6.2,316.5,4051.3,D,0.0,2010,10,Oct
-10.3238,-44.4481,409.8,4.7,2.0,2010-10-05,1557,Aqua,MODIS,100,6.2,313.1,2764.6,D,0.0,2010,10,Oct
-10.3225,-44.4451,401.5,4.7,2.0,2010-10-05,1557,Aqua,MODIS,100,6.2,311.7,2265.8,D,0.0,2010,10,Oct
-7.8888,-41.1498,433.9,2.4,1.5,2010-10-05,1557,Aqua,MODIS,100,6.2,321.0,1786.3,D,0.0,2010,10,Oct
-9.8612,-44.0301,432.9,4.3,1.9,2010-10-05,1557,Aqua,MODIS,100,6.2,319.9,4078.2,D,0.0,2010,10,Oct
-9.8568,-43.992,419.9,4.3,1.9,2010-10-05,1557,Aqua,MODIS,100,6.2,318.6,3054.4,D,0.0,2010,10,Oct
-9.8537,-43.9998,406.7,4.3,1.9,2010-10-05,1557,Aqua,MODIS,100,6.2,318.1,2268.4,D,0.0,2010,10,Oct
-9.8584,-44.0379,411.9,4.3,1.9,2010-10-05,1557,Aqua,MODIS,100,6.2,316.6,2605.0,D,0.0,2010,10,Oct
-10.8484,-45.3479,499.1,1.0,1.0,2010-10-06,1640,Aqua,MODIS,100,6.2,400.1,1613.1,D,0.0,2010,10,Oct
-10.8497,-45.3572,499.1,1.0,1.0,2010-10-06,1640,Aqua,MODIS,100,6.2,400.1,1616.4,D,0.0,2010,10,Oct
-10.6455,-44.5581,431.3,2.4,1.5,2010-10-07,1253,Terra,MODIS,100,6.2,314.7,1774.2,D,0.0,2010,10,Oct
-6.5703,-41.0746,400.9,3.9,1.8,2010-10-07,1545,Aqua,MODIS,100,6.2,316.6,1754.8,D,0.0,2010,10,Oct
-6.7671,-41.1177,409.7,4.0,1.9,2010-10-07,1545,Aqua,MODIS,100,6.2,310.2,2241.2,D,0.0,2010,10,Oct
-6.7623,-41.0816,416.6,3.9,1.8,2010-10-07,1545,Aqua,MODIS,100,6.2,312.6,2585.6,D,0.0,2010,10,Oct
-6.7726,-41.1092,463.5,4.0,1.9,2010-10-07,1545,Aqua,MODIS,100,6.2,322.1,6561.4,D,0.0,2010,10,Oct
-6.768,-41.0729,443.9,3.9,1.8,2010-10-07,1545,Aqua,MODIS,100,6.2,316.9,4541.7,D,0.0,2010,10,Oct
-6.5889,-41.0052,505.4,1.0,1.0,2010-10-08,410,Aqua,MODIS,100,6.2,338.9,1853.7,N,0.0,2010,10,Oct
-6.5875,-41.0146,505.2,1.0,1.0,2010-10-08,410,Aqua,MODIS,100,6.2,335.9,1848.2,N,0.0,2010,10,Oct
-11.8883,-44.3675,483.0,1.3,1.1,2010-10-08,1627,Aqua,MODIS,100,6.2,400.1,1750.5,D,0.0,2010,10,Oct
-5.3338,-43.2977,500.5,1.0,1.0,2010-10-08,1629,Aqua,MODIS,100,6.2,400.1,1632.1,D,0.0,2010,10,Oct
-12.1231,-54.9341,394.9,4.7,2.0,2010-10-08,1805,Aqua,MODIS,100,6.2,296.9,2037.5,D,0.0,2010,10,Oct
-12.8618,-57.3974,500.0,1.1,1.1,2010-10-09,1420,Terra,MODIS,100,6.2,337.2,1908.6,D,0.0,2010,10,Oct
-8.6882,-37.92,392.7,4.2,1.9,2010-10-09,1533,Aqua,MODIS,100,6.2,310.1,1583.2,D,0.0,2010,10,Oct
-14.3545,-57.3401,455.8,2.0,1.4,2010-10-09,1710,Aqua,MODIS,100,6.2,308.2,2053.3,D,0.0,2010,10,Oct
-14.3566,-57.358000000000004,500.0,2.0,1.4,2010-10-09,1710,Aqua,MODIS,94,6.2,323.3,4252.8,D,0.0,2010,10,Oct
-14.3518,-57.3454,488.4,2.0,1.4,2010-10-09,1710,Aqua,MODIS,100,6.2,313.1,3545.2,D,0.0,2010,10,Oct
-14.3541,-57.3632,467.3,2.0,1.4,2010-10-09,1710,Aqua,MODIS,94,6.2,315.1,2529.2,D,0.0,2010,10,Oct
-11.4115,-43.1044,484.8,1.7,1.3,2010-10-10,1615,Aqua,MODIS,100,6.2,337.0,2659.9,D,0.0,2010,10,Oct
-9.4599,-43.7441,457.4,1.7,1.3,2010-10-10,1615,Aqua,MODIS,100,6.2,329.3,1800.6,D,0.0,2010,10,Oct
-15.1916,-43.9399,406.6,3.2,1.7,2010-10-14,209,Terra,MODIS,100,6.2,295.1,1628.2,N,0.0,2010,10,Oct
-6.0572,-41.6012,415.9,3.2,1.7,2010-10-14,1552,Aqua,MODIS,100,6.2,311.9,1882.3,D,0.0,2010,10,Oct
-6.0592,-41.6076,429.1,3.2,1.7,2010-10-14,1552,Aqua,MODIS,100,6.2,315.7,2507.4,D,0.0,2010,10,Oct
-12.2796,-44.1259,497.7,1.1,1.0,2010-10-15,1633,Aqua,MODIS,100,6.2,400.1,1662.5,D,0.0,2010,10,Oct
-8.418,-43.8986,472.4,1.3,1.1,2010-10-17,1622,Aqua,MODIS,100,6.2,330.5,1569.8,D,0.0,2010,10,Oct
-3.6971,-46.0924,478.1,1.6,1.3,2010-10-17,1623,Aqua,MODIS,100,6.2,307.8,2325.0,D,0.0,2010,10,Oct
-4.8367,-45.0185,489.8,2.4,1.5,2010-10-19,1611,Aqua,MODIS,100,6.2,309.8,5023.9,D,0.0,2010,10,Oct
-4.8315,-45.0121,475.2,2.4,1.5,2010-10-19,1611,Aqua,MODIS,100,6.2,308.0,3985.3,D,0.0,2010,10,Oct
-4.8343,-45.0335,451.8,2.4,1.5,2010-10-19,1611,Aqua,MODIS,100,6.2,303.7,2673.5,D,0.0,2010,10,Oct
-20.5465,-48.411,424.9,2.6,1.5,2010-10-21,1732,Aqua,MODIS,87,6.2,321.0,1692.5,D,0.0,2010,10,Oct
-4.2861,-47.7504,455.7,1.7,1.3,2010-10-22,123,Terra,MODIS,100,6.2,302.5,1721.4,N,0.0,2010,10,Oct
-3.4669,-52.0259,456.7,2.0,1.4,2010-10-22,1642,Aqua,MODIS,100,6.2,299.5,2239.2,D,0.0,2010,10,Oct
-3.4654,-52.0313,449.0,2.0,1.4,2010-10-22,1642,Aqua,MODIS,100,6.2,302.6,1943.0,D,0.0,2010,10,Oct
-13.3587,-55.0224,500.5,1.5,1.2,2010-10-28,1741,Aqua,MODIS,94,6.2,330.8,2972.1,D,0.0,2010,10,Oct
-3.6028,-52.1913,433.1,2.8,1.6,2010-10-31,1636,Aqua,MODIS,100,6.2,301.0,2264.2,D,0.0,2010,10,Oct
-4.2314,-50.9743,440.4,2.3,1.5,2010-10-31,1636,Aqua,MODIS,100,6.2,298.4,1965.0,D,0.0,2010,10,Oct
-2.9499,-52.888999999999996,474.6,1.4,1.2,2010-11-05,1654,Aqua,MODIS,100,6.2,306.2,1693.6,D,0.0,2010,11,Nov
-2.9516,-52.901,500.2,1.4,1.2,2010-11-05,1654,Aqua,MODIS,100,6.2,322.4,2530.2,D,0.0,2010,11,Nov
-3.9958,-46.5879,501.7,1.0,1.0,2010-11-07,1642,Aqua,MODIS,100,6.2,330.8,1655.3,D,0.0,2010,11,Nov
-5.4316,-35.7658,431.6,2.4,1.5,2010-11-09,1628,Aqua,MODIS,100,6.2,306.2,1734.0,D,0.0,2010,11,Nov
-4.685,-45.0545,445.2,1.8,1.3,2010-11-11,1617,Aqua,MODIS,100,6.2,304.5,1565.9,D,0.0,2010,11,Nov
-13.3541,-54.9561,498.5,1.6,1.3,2010-11-19,1704,Aqua,MODIS,100,6.2,317.3,3198.6,D,0.0,2010,11,Nov
-13.356,-54.9711,498.3,1.6,1.3,2010-11-19,1704,Aqua,MODIS,100,6.2,328.3,3198.8,D,0.0,2010,11,Nov
-2.7865,-48.6287,445.2,1.9,1.3,2010-11-25,1630,Aqua,MODIS,100,6.2,302.2,1607.7,D,0.0,2010,11,Nov
-2.3232,-46.3792,499.4,1.3,1.1,2010-11-25,1630,Aqua,MODIS,100,6.2,338.1,2256.1,D,0.0,2010,11,Nov
-4.2402,-42.446000000000005,500.1,1.2,1.1,2010-11-27,1617,Aqua,MODIS,100,6.2,335.9,2087.1,D,0.0,2010,11,Nov
-6.2077,-48.0756,500.7,1.0,1.0,2010-11-30,1647,Aqua,MODIS,100,6.2,334.9,1675.4,D,0.0,2010,11,Nov
-11.8074,-57.6185,499.8,1.0,1.0,2011-06-27,1728,Aqua,MODIS,100,6.2,321.0,1666.4,D,0.0,2011,6,Jun
-12.7256,-55.8566,435.5,2.3,1.5,2011-07-09,1752,Aqua,MODIS,100,6.2,319.4,1744.1,D,0.0,2011,7,Jul
-14.270999999999999,-45.5965,437.3,2.2,1.4,2011-07-16,1620,Aqua,MODIS,100,6.2,318.5,1713.0,D,0.0,2011,7,Jul
-8.3513,-45.3974,406.6,3.9,1.8,2011-07-27,1603,Aqua,MODIS,100,6.2,311.2,2096.8,D,0.0,2011,7,Jul
-8.356,-45.3919,414.7,3.9,1.8,2011-07-27,1603,Aqua,MODIS,100,6.2,312.8,2513.0,D,0.0,2011,7,Jul
-7.8739,-61.2492,489.8,1.1,1.1,2011-08-05,1735,Aqua,MODIS,100,6.2,325.2,1652.6,D,0.0,2011,8,Aug
-6.6135,-58.8973,500.6,1.7,1.3,2011-08-10,1754,Aqua,MODIS,100,6.2,333.3,3585.8,D,0.0,2011,8,Aug
-6.6159,-58.9127,456.3,1.7,1.3,2011-08-10,1754,Aqua,MODIS,100,6.2,317.2,1743.1,D,0.0,2011,8,Aug
-13.815,-55.3371,451.0,2.3,1.5,2011-08-11,1657,Aqua,MODIS,100,6.2,325.1,2430.6,D,0.0,2011,8,Aug
-13.5963,-45.9343,392.1,4.2,1.9,2011-08-14,1727,Aqua,MODIS,100,6.2,311.5,1610.1,D,0.0,2011,8,Aug
-20.5982,-48.1903,429.6,2.5,1.5,2011-08-15,1630,Aqua,MODIS,100,6.2,317.2,1740.3,D,0.0,2011,8,Aug
-20.6044,-48.1961,427.6,2.5,1.5,2011-08-15,1630,Aqua,MODIS,100,6.2,317.6,1666.6,D,0.0,2011,8,Aug
-14.18,-57.0267,409.8,3.7,1.8,2011-08-17,1331,Terra,MODIS,100,6.2,304.4,2013.7,D,0.0,2011,8,Aug
-13.9885,-45.7852,481.6,1.5,1.2,2011-08-18,1702,Aqua,MODIS,100,6.2,400.1,2105.0,D,0.0,2011,8,Aug
-15.7276,-55.2636,471.7,1.9,1.3,2011-08-18,1702,Aqua,MODIS,100,6.2,318.7,2560.8,D,0.0,2011,8,Aug
-17.9125,-45.5286,394.2,4.2,1.9,2011-08-19,1606,Aqua,MODIS,100,6.2,305.7,1669.3,D,0.0,2011,8,Aug
-17.5806,-51.4797,422.8,3.0,1.6,2011-08-19,1744,Aqua,MODIS,100,6.2,315.5,2004.1,D,0.0,2011,8,Aug
-13.4567,-43.3569,396.4,4.3,1.9,2011-08-21,1555,Aqua,MODIS,94,6.2,309.6,1810.0,D,0.0,2011,8,Aug
-13.4541,-43.3651,403.7,4.3,1.9,2011-08-21,1555,Aqua,MODIS,100,6.2,310.7,2172.1,D,0.0,2011,8,Aug
-10.963,-44.4375,408.7,4.8,2.0,2011-08-21,1556,Aqua,MODIS,100,6.2,307.1,2861.9,D,0.0,2011,8,Aug
-10.9608,-44.4338,412.5,4.8,2.0,2011-08-21,1556,Aqua,MODIS,100,6.2,306.3,3121.2,D,0.0,2011,8,Aug
-7.0856,-59.2507,501.6,1.0,1.0,2011-08-21,1735,Aqua,MODIS,100,6.2,332.5,1637.2,D,0.0,2011,8,Aug
-8.2386,-44.7066,500.0,1.2,1.1,2011-08-22,122,Terra,MODIS,100,6.2,333.9,2125.0,N,0.0,2011,8,Aug
-10.9799,-54.0703,462.9,1.7,1.3,2011-08-25,152,Terra,MODIS,100,6.2,317.1,1937.8,N,0.0,2011,8,Aug
-18.5406,-50.3929,501.4,1.2,1.1,2011-08-27,1655,Aqua,MODIS,100,6.2,340.2,2203.9,D,0.0,2011,8,Aug
-7.975,-45.3905,413.8,3.9,1.8,2011-08-28,1603,Aqua,MODIS,100,6.2,306.9,2422.4,D,0.0,2011,8,Aug
-7.968999999999999,-45.3988,405.9,3.9,1.8,2011-08-28,1603,Aqua,MODIS,100,6.2,304.3,2019.3,D,0.0,2011,8,Aug
-12.0349,-56.6195,401.7,4.6,2.0,2011-08-31,1810,Aqua,MODIS,94,6.2,301.3,2291.1,D,0.0,2011,8,Aug
-12.0366,-56.6235,405.7,4.6,2.0,2011-08-31,1810,Aqua,MODIS,94,6.2,301.7,2514.0,D,0.0,2011,8,Aug
-11.2437,-54.9388,443.3,2.0,1.4,2011-09-01,1425,Terra,MODIS,100,6.2,315.0,1649.2,D,0.0,2011,9,Sep
-11.2466,-54.9459,448.3,2.0,1.4,2011-09-01,1425,Terra,MODIS,100,6.2,314.1,1806.2,D,0.0,2011,9,Sep
-9.9081,-60.7306,467.7,2.3,1.5,2011-09-01,1716,Aqua,MODIS,100,6.2,311.8,3337.0,D,0.0,2011,9,Sep
-9.9107,-60.7518,436.9,2.4,1.5,2011-09-01,1716,Aqua,MODIS,100,6.2,306.7,1913.9,D,0.0,2011,9,Sep
-3.9963,-54.7082,499.9,1.0,1.0,2011-09-01,1718,Aqua,MODIS,100,6.2,328.1,1608.4,D,0.0,2011,9,Sep
-12.7839,-62.6195,404.0,3.6,1.8,2011-09-02,1509,Terra,MODIS,100,6.2,299.8,1732.9,D,0.0,2011,9,Sep
-11.8908,-45.4736,451.2,2.0,1.4,2011-09-02,1620,Aqua,MODIS,100,6.2,328.8,1939.7,D,0.0,2011,9,Sep
-6.8641,-40.8852,396.4,4.7,2.0,2011-09-03,1704,Aqua,MODIS,100,6.2,302.9,2058.4,D,0.0,2011,9,Sep
-6.8645,-40.8769,406.4,4.7,2.0,2011-09-03,1704,Aqua,MODIS,100,6.2,303.5,2627.6,D,0.0,2011,9,Sep
-12.8317,-62.641999999999996,463.8,1.6,1.2,2011-09-04,228,Terra,MODIS,100,6.2,311.8,1821.9,N,0.0,2011,9,Sep
-12.8306,-54.7626,423.1,2.7,1.6,2011-09-05,1651,Aqua,MODIS,100,6.2,318.0,1737.4,D,0.0,2011,9,Sep
-12.9766,-43.2855,413.2,4.2,1.9,2011-09-06,1555,Aqua,MODIS,100,6.2,316.5,2593.2,D,0.0,2011,9,Sep
-12.9739,-43.2906,404.9,4.2,1.9,2011-09-06,1555,Aqua,MODIS,100,6.2,315.2,2139.8,D,0.0,2011,9,Sep
-12.9911,-58.7921,503.7,1.0,1.0,2011-09-06,1734,Aqua,MODIS,100,6.2,400.1,1732.6,D,0.0,2011,9,Sep
-12.8038,-54.7127,500.0,1.2,1.1,2011-09-07,1349,Terra,MODIS,100,6.2,346.8,2140.8,D,0.0,2011,9,Sep
-12.8137,-54.7207,500.0,1.2,1.1,2011-09-07,1349,Terra,MODIS,100,6.2,385.8,2136.2,D,0.0,2011,9,Sep
-12.8057,-54.708,500.0,1.2,1.1,2011-09-07,1349,Terra,MODIS,100,6.2,338.9,2138.6,D,0.0,2011,9,Sep
-12.8155,-54.7096,500.0,1.2,1.1,2011-09-07,1349,Terra,MODIS,100,6.2,359.9,2136.8,D,0.0,2011,9,Sep
-20.4083,-48.0108,453.6,1.8,1.3,2011-09-07,1636,Aqua,MODIS,100,6.2,332.1,1782.7,D,0.0,2011,9,Sep
-12.8093,-54.7184,405.7,4.6,2.0,2011-09-07,1638,Aqua,MODIS,100,6.2,309.4,2529.4,D,0.0,2011,9,Sep
-12.8135,-54.7529,386.8,4.6,2.0,2011-09-07,1638,Aqua,MODIS,100,6.2,311.9,1588.7,D,0.0,2011,9,Sep
-12.8091,-54.7109,391.2,4.6,2.0,2011-09-07,1638,Aqua,MODIS,100,6.2,306.8,1767.7,D,0.0,2011,9,Sep
-12.0015,-52.558,424.5,3.1,1.7,2011-09-07,1639,Aqua,MODIS,100,6.2,317.5,2159.8,D,0.0,2011,9,Sep
-12.0009,-52.5517,411.8,3.1,1.7,2011-09-07,1639,Aqua,MODIS,100,6.2,316.1,1634.3,D,0.0,2011,9,Sep
-6.2186,-43.9846,503.2,1.1,1.0,2011-09-07,1640,Aqua,MODIS,100,6.2,400.1,1817.5,D,0.0,2011,9,Sep
-12.0107,-52.5577,500.0,1.0,1.0,2011-09-08,204,Terra,MODIS,100,6.2,328.4,1629.6,N,0.0,2011,9,Sep
-18.7998,-52.8494,390.8,4.7,2.0,2011-09-08,1433,Terra,MODIS,100,6.2,304.4,1784.1,D,0.0,2011,9,Sep
-18.7983,-52.8561,395.9,4.7,2.0,2011-09-08,1433,Terra,MODIS,100,6.2,305.7,2048.1,D,0.0,2011,9,Sep
-20.8187,-52.8712,501.2,1.0,1.0,2011-09-08,1719,Aqua,MODIS,100,6.2,400.1,1616.3,D,0.0,2011,9,Sep
-21.1335,-47.8608,468.8,1.6,1.3,2011-09-08,1719,Aqua,MODIS,100,6.2,331.3,2016.4,D,0.0,2011,9,Sep
-13.4464,-53.7998,501.9,1.0,1.0,2011-09-08,1721,Aqua,MODIS,94,6.2,400.1,1685.7,D,0.0,2011,9,Sep
-13.4569,-53.8078,503.8,1.0,1.0,2011-09-08,1721,Aqua,MODIS,100,6.2,400.1,1732.5,D,0.0,2011,9,Sep
-13.4555,-53.7984,501.8,1.0,1.0,2011-09-08,1721,Aqua,MODIS,94,6.2,334.8,1684.4,D,0.0,2011,9,Sep
-12.8538,-44.2661,501.6,1.3,1.1,2011-09-09,1626,Aqua,MODIS,100,6.2,400.1,2386.3,D,0.0,2011,9,Sep
-8.2586,-43.9952,499.8,1.1,1.1,2011-09-09,1627,Aqua,MODIS,100,6.2,400.1,1861.4,D,0.0,2011,9,Sep
-8.26,-44.0052,499.5,1.1,1.1,2011-09-09,1627,Aqua,MODIS,100,6.2,400.1,1859.0,D,0.0,2011,9,Sep
-9.5284,-51.9204,391.3,4.4,1.9,2011-09-09,1627,Aqua,MODIS,100,6.2,301.9,1656.6,D,0.0,2011,9,Sep
-11.8418,-45.3131,446.9,2.3,1.5,2011-09-10,1709,Aqua,MODIS,100,6.2,327.0,2163.7,D,0.0,2011,9,Sep
-6.2179,-43.9737,498.2,1.6,1.3,2011-09-11,1615,Aqua,MODIS,100,6.2,400.1,3158.3,D,0.0,2011,9,Sep
-8.2826,-44.0895,451.1,1.8,1.3,2011-09-11,1615,Aqua,MODIS,100,6.2,323.8,1648.5,D,0.0,2011,9,Sep
-8.2891,-44.083999999999996,469.0,1.8,1.3,2011-09-11,1615,Aqua,MODIS,100,6.2,330.2,2267.4,D,0.0,2011,9,Sep
-6.2292,-43.9723,494.4,1.6,1.3,2011-09-11,1615,Aqua,MODIS,100,6.2,342.7,2982.9,D,0.0,2011,9,Sep
-9.9376,-64.5937,500.6,1.1,1.0,2011-09-11,1753,Aqua,MODIS,100,6.2,323.9,1730.0,D,0.0,2011,9,Sep
-12.9288,-43.2579,449.6,1.8,1.3,2011-09-12,1656,Aqua,MODIS,100,6.2,335.5,1619.2,D,0.0,2011,9,Sep
-13.8622,-45.6556,501.2,1.2,1.1,2011-09-12,1656,Aqua,MODIS,100,6.2,400.1,2136.2,D,0.0,2011,9,Sep
-14.1084,-45.2645,497.5,1.3,1.1,2011-09-12,1656,Aqua,MODIS,100,6.2,336.7,2140.9,D,0.0,2011,9,Sep
-13.4726,-45.1224,483.3,1.3,1.1,2011-09-12,1656,Aqua,MODIS,100,6.2,400.1,1828.1,D,0.0,2011,9,Sep
-13.2828,-43.8025,501.2,1.6,1.3,2011-09-12,1656,Aqua,MODIS,100,6.2,400.1,3284.2,D,0.0,2011,9,Sep
-10.7122,-45.4889,431.3,4.3,1.9,2011-09-13,1602,Aqua,MODIS,100,6.2,327.1,4053.7,D,0.0,2011,9,Sep
-10.7099,-45.4963,424.2,4.3,1.9,2011-09-13,1602,Aqua,MODIS,100,6.2,325.1,3507.2,D,0.0,2011,9,Sep
-12.4954,-45.3332,400.9,4.5,1.9,2011-09-13,1602,Aqua,MODIS,100,6.2,315.6,2153.8,D,0.0,2011,9,Sep
-12.4942,-45.3403,389.1,4.5,1.9,2011-09-13,1602,Aqua,MODIS,94,6.2,314.5,1594.8,D,0.0,2011,9,Sep
-10.7106,-45.6094,499.8,1.0,1.0,2011-09-14,1645,Aqua,MODIS,100,6.2,400.1,1597.7,D,0.0,2011,9,Sep
-10.7119,-45.6185,499.9,1.0,1.0,2011-09-14,1645,Aqua,MODIS,100,6.2,400.1,1601.7,D,0.0,2011,9,Sep
-13.3125,-53.2177,500.0,1.2,1.1,2011-09-16,1343,Terra,MODIS,100,6.2,354.7,2120.6,D,0.0,2011,9,Sep
-13.3223,-53.2193,500.0,1.2,1.1,2011-09-16,1343,Terra,MODIS,100,6.2,373.7,2118.5,D,0.0,2011,9,Sep
-13.3241,-53.2082,500.0,1.2,1.1,2011-09-16,1343,Terra,MODIS,100,6.2,340.9,2115.9,D,0.0,2011,9,Sep
-12.9934,-43.6567,500.2,1.0,1.0,2011-09-16,1632,Aqua,MODIS,100,6.2,400.1,1681.6,D,0.0,2011,9,Sep
-9.5061,-52.0357,413.3,3.4,1.7,2011-09-16,1633,Aqua,MODIS,100,6.2,311.2,1951.6,D,0.0,2011,9,Sep
-11.2477,-54.8996,502.9,1.0,1.0,2011-09-17,1716,Aqua,MODIS,100,6.2,400.1,1758.1,D,0.0,2011,9,Sep
-11.276,-51.8319,501.5,1.1,1.0,2011-09-17,1716,Aqua,MODIS,100,6.2,400.1,1847.0,D,0.0,2011,9,Sep
-12.8546,-59.7756,404.6,3.8,1.8,2011-09-19,1703,Aqua,MODIS,100,6.2,300.9,1875.4,D,0.0,2011,9,Sep
-10.5902,-53.9049,434.3,2.7,1.6,2011-09-20,1746,Aqua,MODIS,100,6.2,317.7,2195.1,D,0.0,2011,9,Sep
-10.5861,-53.8804,421.8,2.7,1.6,2011-09-20,1746,Aqua,MODIS,100,6.2,311.5,1700.6,D,0.0,2011,9,Sep
-12.0709,-51.8777,410.8,3.6,1.8,2011-09-20,1746,Aqua,MODIS,100,6.2,306.7,2003.9,D,0.0,2011,9,Sep
-12.0778,-51.8717,423.2,3.6,1.8,2011-09-20,1746,Aqua,MODIS,100,6.2,311.1,2639.4,D,0.0,2011,9,Sep
-11.2678,-45.8172,502.1,1.1,1.0,2011-09-23,1639,Aqua,MODIS,100,6.2,400.1,1771.3,D,0.0,2011,9,Sep
-13.0737,-40.6094,404.3,4.5,1.9,2011-09-24,1543,Aqua,MODIS,100,6.2,311.6,2305.8,D,0.0,2011,9,Sep
-13.0738,-40.6053,409.9,4.5,1.9,2011-09-24,1543,Aqua,MODIS,100,6.2,311.7,2634.4,D,0.0,2011,9,Sep
-12.2237,-56.7672,457.3,2.0,1.4,2011-09-25,246,Terra,MODIS,100,6.2,307.3,2158.3,N,0.0,2011,9,Sep
-12.2207,-56.7731,463.8,2.0,1.4,2011-09-25,246,Terra,MODIS,100,6.2,311.0,2414.6,N,0.0,2011,9,Sep
-15.9373,-45.2744,482.3,1.7,1.3,2011-09-25,1625,Aqua,MODIS,100,6.2,335.5,2566.1,D,0.0,2011,9,Sep
-15.9347,-45.2697,471.7,1.7,1.3,2011-09-25,1625,Aqua,MODIS,100,6.2,329.0,2155.4,D,0.0,2011,9,Sep
-11.9109,-44.5032,503.3,1.3,1.1,2011-09-25,1626,Aqua,MODIS,100,6.2,400.1,2456.1,D,0.0,2011,9,Sep
-11.9113,-44.4975,475.5,1.3,1.1,2011-09-25,1626,Aqua,MODIS,100,6.2,400.1,1594.2,D,0.0,2011,9,Sep
-12.7106,-41.7725,500.2,1.0,1.0,2011-09-25,1626,Aqua,MODIS,100,6.2,400.1,1634.6,D,0.0,2011,9,Sep
-9.1352,-44.9186,486.4,1.3,1.1,2011-09-25,1627,Aqua,MODIS,100,6.2,400.1,1844.9,D,0.0,2011,9,Sep
-12.3331,-45.2142,500.0,1.3,1.1,2011-09-26,151,Terra,MODIS,100,6.2,353.5,2438.1,N,0.0,2011,9,Sep
-12.3229,-45.216,500.0,1.3,1.1,2011-09-26,151,Terra,MODIS,100,6.2,333.2,2439.0,N,0.0,2011,9,Sep
-12.321,-45.2038,500.0,1.3,1.1,2011-09-26,151,Terra,MODIS,100,6.2,335.4,2443.5,N,0.0,2011,9,Sep
-11.7878,-53.5513,447.1,1.9,1.4,2011-09-26,1419,Terra,MODIS,100,6.2,316.6,1724.4,D,0.0,2011,9,Sep
-15.3193,-41.1222,501.2,1.0,1.0,2011-10-02,1631,Aqua,MODIS,94,6.2,339.9,1664.5,D,0.0,2011,10,Oct
-11.3079,-44.48,411.7,3.1,1.7,2011-10-03,1247,Terra,MODIS,94,6.2,298.4,1643.5,D,0.0,2011,10,Oct
-11.770999999999999,-44.3686,414.3,3.0,1.6,2011-10-03,1247,Terra,MODIS,100,6.2,300.1,1649.0,D,0.0,2011,10,Oct
-7.9888,-44.2747,469.6,4.3,1.9,2011-10-03,1716,Aqua,MODIS,0,6.2,302.7,8016.1,D,0.0,2011,10,Oct
-7.9717,-44.2772,405.3,4.3,1.9,2011-10-03,1716,Aqua,MODIS,0,6.2,294.5,2228.2,D,0.0,2011,10,Oct
-7.973,-44.2721,429.6,4.3,1.9,2011-10-03,1716,Aqua,MODIS,0,6.2,295.7,3816.9,D,0.0,2011,10,Oct
-8.6048,-44.5495,446.8,2.6,1.5,2011-10-06,1609,Aqua,MODIS,100,6.2,317.6,2595.2,D,0.0,2011,10,Oct
-8.6018,-44.5267,439.9,2.6,1.5,2011-10-06,1609,Aqua,MODIS,100,6.2,316.1,2267.1,D,0.0,2011,10,Oct
-11.6037,-51.9657,468.3,1.6,1.2,2011-10-07,1651,Aqua,MODIS,100,6.2,322.5,1856.5,D,0.0,2011,10,Oct
-11.5945,-51.9764,488.7,1.6,1.2,2011-10-07,1651,Aqua,MODIS,100,6.2,322.4,2600.2,D,0.0,2011,10,Oct
-11.5927,-51.961999999999996,492.7,1.6,1.2,2011-10-07,1651,Aqua,MODIS,100,6.2,322.4,2754.5,D,0.0,2011,10,Oct
-11.6037,-51.9605,486.3,1.6,1.2,2011-10-07,1651,Aqua,MODIS,100,6.2,320.1,2497.1,D,0.0,2011,10,Oct
-11.5926,-51.9673,501.2,1.6,1.2,2011-10-07,1651,Aqua,MODIS,100,6.2,331.0,3120.2,D,0.0,2011,10,Oct
-5.9027,-44.1059,465.0,1.6,1.2,2011-10-07,1652,Aqua,MODIS,100,6.2,322.4,1795.5,D,0.0,2011,10,Oct
-5.2336,-45.4763,386.2,4.7,2.0,2011-10-08,1557,Aqua,MODIS,100,6.2,293.0,1600.1,D,0.0,2011,10,Oct
-5.2376,-45.5151,409.6,4.7,2.0,2011-10-08,1557,Aqua,MODIS,100,6.2,296.1,2901.3,D,0.0,2011,10,Oct
-5.2393,-45.5189,401.0,4.7,2.0,2011-10-08,1557,Aqua,MODIS,100,6.2,295.5,2366.2,D,0.0,2011,10,Oct
-9.1505,-43.6069,501.3,1.0,1.0,2011-10-09,1639,Aqua,MODIS,100,6.2,400.1,1729.1,D,0.0,2011,10,Oct
-10.0982,-43.2726,460.0,1.6,1.3,2011-10-13,1614,Aqua,MODIS,94,6.2,313.5,1725.6,D,0.0,2011,10,Oct
