index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry,group_id
0,-5.5802,-43.5237,,4.5,1.9,2017-08-30,1551,Aqua,MODIS,100,6.2,,2089.9,0.0,D,399.8,305.7,2017,8,30,15,51,2017-08-30 15:51:00,Aug,POINT (-43.5237 -5.5802),029
0,-5.9175,-45.6257,,3.8,1.8,2017-08-28,1604,Aqua,MODIS,100,6.2,,2104.8,0.0,D,409.5,305.6,2017,8,28,16,4,2017-08-28 16:04:00,Aug,POINT (-45.6257 -5.9175),030
0,-13.2761,-45.091,,3.3,1.7,2017-10-06,1608,Aqua,MODIS,100,6.2,,2114.4,0.0,D,418.0,315.0,2017,10,6,16,8,2017-10-06 16:08:00,Oct,POINT (-45.091 -13.2761),031
0,-8.0946,-55.5329,,4.6,2.0,2017-08-06,1640,Aqua,MODIS,100,6.2,,2128.6,0.0,D,398.2,302.5,2017,8,6,16,40,2017-08-06 16:40:00,Aug,POINT (-55.5329 -8.0946),032
0,-5.5814,-43.5156,,4.5,1.9,2017-08-30,1551,Aqua,MODIS,100,6.2,,2152.2,0.0,D,400.9,303.9,2017,8,30,15,51,2017-08-30 15:51:00,Aug,POINT (-43.5156 -5.5814),033
0,-7.0679,-59.5371,,3.0,1.6,2017-08-02,1705,Aqua,MODIS,100,6.2,,2182.3,0.0,D,426.1,303.9,2017,8,2,17,5,2017-08-02 17:05:00,Aug,POINT (-59.5371 -7.0679),034
0,-11.3914,-56.3498,,3.8,1.8,2017-07-07,1805,Aqua,MODIS,100,6.2,,2234.0,0.0,D,411.1,298.7,2017,7,7,18,5,2017-07-07 18:05:00,Jul,POINT (-56.3498 -11.3914),035
0,-11.3216,-42.865,,2.1,1.4,2017-10-22,1608,Aqua,MODIS,100,6.2,,2241.7,0.0,D,454.8,325.6,2017,10,22,16,8,2017-10-22 16:08:00,Oct,POINT (-42.865 -11.3216),036
0,-5.7977,-59.9028,,3.1,1.7,2017-08-02,1705,Aqua,MODIS,100,6.2,,2243.1,0.0,D,426.0,303.0,2017,8,2,17,5,2017-08-02 17:05:00,Aug,POINT (-59.9028 -5.7977),037
0,-11.3676,-42.87600000000001,,3.0,1.7,2017-10-28,1242,Terra,MODIS,100,6.2,,2248.4,0.0,D,427.4,311.5,2017,10,28,12,42,2017-10-28 12:42:00,Oct,POINT (-42.876 -11.3676),038
0,-11.4122,-55.0213,,1.6,1.2,2017-10-05,1704,Aqua,MODIS,100,6.2,,2251.4,0.0,D,480.6,319.9,2017,10,5,17,4,2017-10-05 17:04:00,Oct,POINT (-55.0213 -11.4122),039
0,-9.3827,-48.043,,3.7,1.8,2017-10-21,1413,Terra,MODIS,100,6.2,,2278.9,0.0,D,415.8,308.1,2017,10,21,14,13,2017-10-21 14:13:00,Oct,POINT (-48.043 -9.3827),040
0,-11.057,-44.3924,,1.3,1.1,2017-09-09,1627,Aqua,MODIS,100,6.2,,2282.0,0.0,D,501.8,400.1,2017,9,9,16,27,2017-09-09 16:27:00,Sep,POINT (-44.3924 -11.057),041
0,-9.8113,-43.6945,,1.7,1.3,2017-10-01,1300,Terra,MODIS,100,6.2,,2282.6,0.0,D,475.9,325.0,2017,10,1,13,0,2017-10-01 13:00:00,Oct,POINT (-43.6945 -9.811299999999999),042
0,-5.9275,-45.6284,,3.8,1.8,2017-08-28,1604,Aqua,MODIS,100,6.2,,2285.2,0.0,D,413.1,306.3,2017,8,28,16,4,2017-08-28 16:04:00,Aug,POINT (-45.6284 -5.9275),043
0,-6.1246,-48.0416,,1.5,1.2,2017-09-16,1634,Aqua,MODIS,100,6.2,,2291.9,0.0,D,486.3,400.1,2017,9,16,16,34,2017-09-16 16:34:00,Sep,POINT (-48.0416 -6.1246),044
0,-13.5446,-54.5859,,2.7,1.6,2017-09-21,1651,Aqua,MODIS,100,6.2,,2292.8,0.0,D,437.2,308.4,2017,9,21,16,51,2017-09-21 16:51:00,Sep,POINT (-54.5859 -13.5446),045
0,-11.0555,-44.3809,,1.3,1.1,2017-09-09,1627,Aqua,MODIS,100,6.2,,2309.4,0.0,D,502.8,400.1,2017,9,9,16,27,2017-09-09 16:27:00,Sep,POINT (-44.3809 -11.0555),046
0,-13.270999999999999,-45.086999999999996,,3.3,1.7,2017-10-06,1608,Aqua,MODIS,100,6.2,,2310.6,0.0,D,422.0,312.9,2017,10,6,16,8,2017-10-06 16:08:00,Oct,POINT (-45.087 -13.271),047
0,-9.9078,-43.3693,,2.0,1.4,2017-10-14,1658,Aqua,MODIS,100,6.2,,2322.2,0.0,D,460.9,328.7,2017,10,14,16,58,2017-10-14 16:58:00,Oct,POINT (-43.3693 -9.9078),048
0,-10.6805,-57.6354,,1.3,1.1,2017-09-24,507,Aqua,MODIS,100,6.2,,2357.7,0.0,N,502.1,338.4,2017,9,24,5,7,2017-09-24 05:07:00,Sep,POINT (-57.6354 -10.6805),049
0,-4.2738,-55.1664,,3.8,1.8,2017-09-07,1641,Aqua,MODIS,100,6.2,,2357.8,0.0,D,415.0,302.7,2017,9,7,16,41,2017-09-07 16:41:00,Sep,POINT (-55.1664 -4.2738),050
0,-9.7292,-64.7422,,3.7,1.8,2017-07-26,1836,Aqua,MODIS,100,6.2,,2370.4,0.0,D,416.9,308.7,2017,7,26,18,36,2017-07-26 18:36:00,Jul,POINT (-64.7422 -9.729200000000001),051
0,-5.7726,-41.0161,,1.3,1.1,2017-10-06,1610,Aqua,MODIS,100,6.2,,2374.9,0.0,D,502.6,400.1,2017,10,6,16,10,2017-10-06 16:10:00,Oct,POINT (-41.0161 -5.7726),052
0,-10.7803,-53.8298,,1.6,1.3,2017-09-12,1658,Aqua,MODIS,100,6.2,,2377.0,0.0,D,480.3,333.5,2017,9,12,16,58,2017-09-12 16:58:00,Sep,POINT (-53.8298 -10.7803),053
0,-13.5551,-54.5896,,2.7,1.6,2017-09-21,1651,Aqua,MODIS,100,6.2,,2403.7,0.0,D,439.7,304.4,2017,9,21,16,51,2017-09-21 16:51:00,Sep,POINT (-54.5896 -13.5551),054
0,-13.082,-46.0329,,2.0,1.4,2017-10-28,455,Aqua,MODIS,100,6.2,,2415.8,0.0,N,463.6,305.0,2017,10,28,4,55,2017-10-28 04:55:00,Oct,POINT (-46.0329 -13.082),055
0,-11.5112,-54.2468,,1.3,1.1,2017-10-21,1414,Terra,MODIS,94,6.2,,2427.6,0.0,D,500.0,322.2,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-54.2468 -11.5112),056
0,-11.5026,-54.2333,,1.3,1.1,2017-10-21,1414,Terra,MODIS,100,6.2,,2431.7,0.0,D,500.0,344.4,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-54.2333 -11.5026),057
0,-11.5128,-54.2348,,1.3,1.1,2017-10-21,1414,Terra,MODIS,94,6.2,,2433.7,0.0,D,500.0,332.4,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-54.2348 -11.5128),058
0,-11.5145,-54.2226,,1.3,1.1,2017-10-21,1414,Terra,MODIS,94,6.2,,2437.5,0.0,D,500.0,348.6,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-54.2226 -11.5145),059
0,-11.5042,-54.2212,,1.3,1.1,2017-10-21,1414,Terra,MODIS,100,6.2,,2439.6,0.0,D,500.0,343.7,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-54.2212 -11.5042),060
0,-11.5161,-54.2105,,1.3,1.1,2017-10-21,1414,Terra,MODIS,100,6.2,,2446.1,0.0,D,500.0,366.8,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-54.2105 -11.5161),061
0,-11.412,-55.0267,,1.6,1.2,2017-10-05,1704,Aqua,MODIS,100,6.2,,2449.2,0.0,D,485.9,321.1,2017,10,5,17,4,2017-10-05 17:04:00,Oct,POINT (-55.0267 -11.412),062
0,-6.3415,-53.2884,,3.8,1.8,2017-07-30,1634,Aqua,MODIS,100,6.2,,2484.5,0.0,D,416.4,308.8,2017,7,30,16,34,2017-07-30 16:34:00,Jul,POINT (-53.2884 -6.3415),063
0,-5.7966,-59.8981,,3.1,1.7,2017-08-02,1705,Aqua,MODIS,100,6.2,,2491.1,0.0,D,431.1,303.4,2017,8,2,17,5,2017-08-02 17:05:00,Aug,POINT (-59.8981 -5.7966),064
0,-10.0098,-44.5568,,1.4,1.2,2017-10-11,1336,Terra,MODIS,100,6.2,,2492.1,0.0,D,500.0,341.2,2017,10,11,13,36,2017-10-11 13:36:00,Oct,POINT (-44.5568 -10.0098),065
0,-10.3925,-50.8521,,3.7,1.8,2017-09-25,1627,Aqua,MODIS,100,6.2,,2514.9,0.0,D,419.3,311.5,2017,9,25,16,27,2017-09-25 16:27:00,Sep,POINT (-50.8521 -10.3925),066
0,-7.0445,-59.4624,,3.0,1.7,2017-08-19,1456,Terra,MODIS,94,6.2,,2543.9,0.0,D,432.9,300.7,2017,8,19,14,56,2017-08-19 14:56:00,Aug,POINT (-59.4624 -7.0445),067
0,-9.4615,-63.3939,,1.6,1.2,2017-09-16,1812,Aqua,MODIS,100,6.2,,2586.2,0.0,D,488.2,310.9,2017,9,16,18,12,2017-09-16 18:12:00,Sep,POINT (-63.3939 -9.461499999999999),068
0,-13.0256,-50.6803,,3.0,1.6,2017-09-16,1632,Aqua,MODIS,94,6.2,,2586.2,0.0,D,436.1,322.4,2017,9,16,16,32,2017-09-16 16:32:00,Sep,POINT (-50.6803 -13.0256),069
0,-19.701,-50.9784,,1.4,1.2,2017-09-28,1655,Aqua,MODIS,94,6.2,,2600.9,0.0,D,502.2,400.1,2017,9,28,16,55,2017-09-28 16:55:00,Sep,POINT (-50.9784 -19.701),070
0,-10.7021,-57.6375,,1.8,1.3,2017-09-24,205,Terra,MODIS,100,6.2,,2699.6,0.0,N,477.0,310.4,2017,9,24,2,5,2017-09-24 02:05:00,Sep,POINT (-57.6375 -10.7021),071
0,-10.5014,-50.5747,,2.7,1.6,2017-09-16,1633,Aqua,MODIS,100,6.2,,2729.2,0.0,D,446.2,321.3,2017,9,16,16,33,2017-09-16 16:33:00,Sep,POINT (-50.5747 -10.5014),072
0,-17.5299,-46.3398,,1.6,1.3,2017-09-16,1631,Aqua,MODIS,100,6.2,,2778.3,0.0,D,489.6,400.1,2017,9,16,16,31,2017-09-16 16:31:00,Sep,POINT (-46.3398 -17.5299),073
0,-13.5473,-54.6105,,2.7,1.6,2017-09-21,1651,Aqua,MODIS,100,6.2,,2806.6,0.0,D,447.6,310.1,2017,9,21,16,51,2017-09-21 16:51:00,Sep,POINT (-54.6105 -13.5473),074
0,-13.3554,-54.2969,,1.5,1.2,2017-09-17,158,Terra,MODIS,100,6.2,,2822.4,0.0,N,500.0,314.2,2017,9,17,1,58,2017-09-17 01:58:00,Sep,POINT (-54.2969 -13.3554),075
0,-11.3184,-42.8527,,2.1,1.4,2017-10-22,1608,Aqua,MODIS,100,6.2,,2912.4,0.0,D,470.1,334.7,2017,10,22,16,8,2017-10-22 16:08:00,Oct,POINT (-42.8527 -11.3184),076
0,-5.6833,-38.0498,,4.7,2.0,2017-10-23,1652,Aqua,MODIS,100,6.2,,2928.0,0.0,D,411.8,308.5,2017,10,23,16,52,2017-10-23 16:52:00,Oct,POINT (-38.0498 -5.6833),077
0,-10.7709,-53.8462,,1.6,1.3,2017-09-12,1658,Aqua,MODIS,100,6.2,,2971.4,0.0,D,494.1,335.5,2017,9,12,16,58,2017-09-12 16:58:00,Sep,POINT (-53.8462 -10.7709),078
0,-7.5591,-61.4844,,2.1,1.4,2017-08-03,1456,Terra,MODIS,100,6.2,,3057.2,0.0,D,471.0,314.2,2017,8,3,14,56,2017-08-03 14:56:00,Aug,POINT (-61.4844 -7.5591),079
0,-13.8742,-56.7635,,3.6,1.8,2017-09-06,1445,Terra,MODIS,100,6.2,,3098.8,0.0,D,431.1,305.4,2017,9,6,14,45,2017-09-06 14:45:00,Sep,POINT (-56.7635 -13.8742),080
0,-11.4233,-55.0197,,1.6,1.2,2017-10-05,1704,Aqua,MODIS,100,6.2,,3179.5,0.0,D,503.1,339.2,2017,10,5,17,4,2017-10-05 17:04:00,Oct,POINT (-55.0197 -11.4233),081
0,-5.6834,-38.0584,,4.7,2.0,2017-10-23,1652,Aqua,MODIS,100,6.2,,3242.9,0.0,D,416.2,309.0,2017,10,23,16,52,2017-10-23 16:52:00,Oct,POINT (-38.0584 -5.6834),082
0,-9.8137,-43.6795,,1.6,1.3,2017-10-01,1300,Terra,MODIS,100,6.2,,3310.0,0.0,D,500.0,328.9,2017,10,1,13,0,2017-10-01 13:00:00,Oct,POINT (-43.6795 -9.813700000000001),083
0,-10.7691,-53.8313,,1.6,1.3,2017-09-12,1658,Aqua,MODIS,100,6.2,,3362.5,0.0,D,502.8,340.3,2017,9,12,16,58,2017-09-12 16:58:00,Sep,POINT (-53.8313 -10.7691),084
0,-7.0446,-59.457,,3.0,1.7,2017-08-19,1456,Terra,MODIS,100,6.2,,3367.4,0.0,D,447.5,301.0,2017,8,19,14,56,2017-08-19 14:56:00,Aug,POINT (-59.457 -7.0446),085
0,-10.384,-50.846000000000004,,3.7,1.8,2017-09-25,1627,Aqua,MODIS,100,6.2,,3368.1,0.0,D,433.2,308.6,2017,9,25,16,27,2017-09-25 16:27:00,Sep,POINT (-50.846 -10.384),086
0,-9.3788,-48.0754,,3.6,1.8,2017-10-21,1413,Terra,MODIS,100,6.2,,3423.9,0.0,D,435.4,309.1,2017,10,21,14,13,2017-10-21 14:13:00,Oct,POINT (-48.0754 -9.3788),087
0,-10.8529,-54.2876,,2.3,1.5,2017-07-03,1652,Aqua,MODIS,100,6.2,,3425.8,0.0,D,470.5,315.1,2017,7,3,16,52,2017-07-03 16:52:00,Jul,POINT (-54.2876 -10.8529),088
0,-5.7555,-45.6698,,1.6,1.3,2017-09-02,1622,Aqua,MODIS,100,6.2,,3435.3,0.0,D,502.7,400.1,2017,9,2,16,22,2017-09-02 16:22:00,Sep,POINT (-45.6698 -5.7555),089
0,-13.8583,-56.7613,,3.6,1.8,2017-09-06,1445,Terra,MODIS,100,6.2,,3516.9,0.0,D,437.7,328.6,2017,9,6,14,45,2017-09-06 14:45:00,Sep,POINT (-56.7613 -13.8583),090
0,-9.9171,-43.3488,,2.0,1.4,2017-10-14,1658,Aqua,MODIS,100,6.2,,3729.5,0.0,D,489.1,326.0,2017,10,14,16,58,2017-10-14 16:58:00,Oct,POINT (-43.3488 -9.9171),091
0,-10.2593,-53.7983,,2.7,1.6,2017-09-14,1646,Aqua,MODIS,100,6.2,,3857.6,0.0,D,463.3,323.2,2017,9,14,16,46,2017-09-14 16:46:00,Sep,POINT (-53.7983 -10.2593),092
0,-9.9201,-43.3672,,2.0,1.4,2017-10-14,1658,Aqua,MODIS,100,6.2,,4081.7,0.0,D,495.3,341.5,2017,10,14,16,58,2017-10-14 16:58:00,Oct,POINT (-43.3672 -9.9201),093
0,-6.3485,-53.2797,,3.8,1.8,2017-07-30,1634,Aqua,MODIS,100,6.2,,4300.2,0.0,D,443.0,308.8,2017,7,30,16,34,2017-07-30 16:34:00,Jul,POINT (-53.2797 -6.3485),094
0,-6.3418,-43.6961,,4.7,2.0,2017-10-01,1551,Aqua,MODIS,100,6.2,,5496.6,0.0,D,440.7,317.0,2017,10,1,15,51,2017-10-01 15:51:00,Oct,POINT (-43.6961 -6.3418),095
0,-10.8555,-54.3084,,2.3,1.5,2017-07-03,1652,Aqua,MODIS,94,6.2,,5536.3,0.0,D,500.9,400.1,2017,7,3,16,52,2017-07-03 16:52:00,Jul,POINT (-54.3084 -10.8555),096
0,-10.2565,-53.8034,,2.7,1.6,2017-09-14,1646,Aqua,MODIS,100,6.2,,5553.1,0.0,D,485.5,331.0,2017,9,14,16,46,2017-09-14 16:46:00,Sep,POINT (-53.8034 -10.2565),097
0,-6.3411,-43.6888,,4.7,2.0,2017-10-01,1551,Aqua,MODIS,100,6.2,,5830.2,0.0,D,443.9,317.2,2017,10,1,15,51,2017-10-01 15:51:00,Oct,POINT (-43.6888 -6.3411),098
0,-10.2422,-53.805,,2.7,1.6,2017-09-14,1646,Aqua,MODIS,100,6.2,,6289.9,0.0,D,493.6,330.5,2017,9,14,16,46,2017-09-14 16:46:00,Sep,POINT (-53.805 -10.2422),099
0,-13.8654,-56.757,,3.6,1.8,2017-09-06,1445,Terra,MODIS,100,6.2,,7295.0,0.0,D,478.7,330.7,2017,9,6,14,45,2017-09-06 14:45:00,Sep,POINT (-56.757 -13.8654),100
0,-10.0103,-51.1375,,3.8,1.8,2018-08-27,1628,Aqua,MODIS,100,6.2,,1588.5,0.0,D,398.5,310.5,2018,8,27,16,28,2018-08-27 16:28:00,Aug,POINT (-51.1375 -10.0103),001
0,-10.0031,-51.1453,,3.8,1.8,2018-08-27,1628,Aqua,MODIS,100,6.2,,1600.1,0.0,D,398.9,310.2,2018,8,27,16,28,2018-08-27 16:28:00,Aug,POINT (-51.1453 -10.0031),002
0,-11.5631,-54.5336,,1.0,1.0,2018-09-08,1403,Terra,MODIS,100,6.2,,1600.9,0.0,D,500.0,333.8,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-54.5336 -11.5631),003
0,-9.4734,-63.3852,,1.0,1.0,2018-09-14,1754,Aqua,MODIS,100,6.2,,1617.7,0.0,D,501.2,335.7,2018,9,14,17,54,2018-09-14 17:54:00,Sep,POINT (-63.3852 -9.4734),004
0,-5.0711,-56.0936,,1.0,1.0,2018-09-27,1724,Aqua,MODIS,100,6.2,,1619.0,0.0,D,500.5,331.6,2018,9,27,17,24,2018-09-27 17:24:00,Sep,POINT (-56.0936 -5.0711),005
0,-3.1866,-51.4265,,1.0,1.0,2018-11-18,1700,Aqua,MODIS,100,6.2,,1620.1,0.0,D,499.8,325.4,2018,11,18,17,0,2018-11-18 17:00:00,Nov,POINT (-51.4265 -3.1866),006
0,-9.1453,-45.3953,,2.3,1.5,2018-09-14,1616,Aqua,MODIS,100,6.2,,1621.6,0.0,D,431.4,320.0,2018,9,14,16,16,2018-09-14 16:16:00,Sep,POINT (-45.3953 -9.145300000000001),007
0,-16.4323,-56.2522,,1.7,1.3,2018-09-13,1709,Aqua,MODIS,94,6.2,,1630.5,0.0,D,452.8,333.3,2018,9,13,17,9,2018-09-13 17:09:00,Sep,POINT (-56.2522 -16.4323),008
0,-12.7963,-62.1065,,1.0,1.0,2018-09-23,1747,Aqua,MODIS,100,6.2,,1633.9,0.0,D,499.0,333.6,2018,9,23,17,47,2018-09-23 17:47:00,Sep,POINT (-62.1065 -12.7963),009
0,-25.4507,-53.0284,,2.2,1.4,2018-08-30,1655,Aqua,MODIS,100,6.2,,1634.0,0.0,D,433.0,313.5,2018,8,30,16,55,2018-08-30 16:55:00,Aug,POINT (-53.0284 -25.4507),010
0,-7.1554,-42.1466,,1.0,1.0,2018-09-28,1628,Aqua,MODIS,100,6.2,,1635.0,0.0,D,502.3,400.1,2018,9,28,16,28,2018-09-28 16:28:00,Sep,POINT (-42.1466 -7.1554),011
0,-7.9170000000000025,-44.1245,,1.0,1.0,2018-07-05,1319,Terra,MODIS,100,6.2,,1639.0,0.0,D,500.0,357.3,2018,7,5,13,19,2018-07-05 13:19:00,Jul,POINT (-44.1245 -7.917000000000001),012
0,-6.0783,-42.4679,,4.8,2.0,2018-09-29,1711,Aqua,MODIS,100,6.2,,1646.2,0.0,D,386.4,303.6,2018,9,29,17,11,2018-09-29 17:11:00,Sep,POINT (-42.4679 -6.0783),013
0,-9.8441,-63.6814,,1.1,1.0,2018-09-07,1748,Aqua,MODIS,87,6.2,,1650.8,0.0,D,493.1,329.4,2018,9,7,17,48,2018-09-07 17:48:00,Sep,POINT (-63.6814 -9.844099999999999),014
0,-6.7484,-58.8722,,1.0,1.0,2018-09-02,1730,Aqua,MODIS,100,6.2,,1657.7,0.0,D,499.6,335.8,2018,9,2,17,30,2018-09-02 17:30:00,Sep,POINT (-58.8722 -6.7484),015
0,-6.7497,-58.8814,,1.0,1.0,2018-09-02,1730,Aqua,MODIS,100,6.2,,1658.4,0.0,D,499.6,339.1,2018,9,2,17,30,2018-09-02 17:30:00,Sep,POINT (-58.8814 -6.7497),016
0,-5.185,-49.1215,,1.7,1.3,2018-10-21,1635,Aqua,MODIS,100,6.2,,1662.8,0.0,D,454.4,308.0,2018,10,21,16,35,2018-10-21 16:35:00,Oct,POINT (-49.1215 -5.185),017
0,-18.1909,-53.1339,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,1664.9,0.0,D,387.9,298.6,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1339 -18.1909),018
0,1.2184,-60.7265,,1.0,1.0,2018-02-22,1733,Aqua,MODIS,94,6.2,,1672.8,0.0,D,498.5,400.1,2018,2,22,17,33,2018-02-22 17:33:00,Feb,POINT (-60.7265 1.2184),019
0,-4.6916,-45.9002,,1.6,1.3,2018-10-23,1623,Aqua,MODIS,100,6.2,,1673.2,0.0,D,458.0,309.8,2018,10,23,16,23,2018-10-23 16:23:00,Oct,POINT (-45.9002 -4.6916),020
0,-20.1539,-49.5777,,1.0,1.0,2018-09-13,1708,Aqua,MODIS,100,6.2,,1673.2,0.0,D,502.8,400.1,2018,9,13,17,8,2018-09-13 17:08:00,Sep,POINT (-49.5777 -20.1539),021
0,-12.795,-62.0971,,1.0,1.0,2018-09-23,1747,Aqua,MODIS,100,6.2,,1693.2,0.0,D,501.5,400.1,2018,9,23,17,47,2018-09-23 17:47:00,Sep,POINT (-62.0971 -12.795),022
0,-3.3538,-50.6975,,1.1,1.0,2018-10-26,1654,Aqua,MODIS,100,6.2,,1700.8,0.0,D,498.2,318.8,2018,10,26,16,54,2018-10-26 16:54:00,Oct,POINT (-50.6975 -3.3538),023
0,-7.9257,-61.3073,,1.1,1.1,2018-08-08,1737,Aqua,MODIS,100,6.2,,1705.8,0.0,D,492.9,329.1,2018,8,8,17,37,2018-08-08 17:37:00,Aug,POINT (-61.3073 -7.9257),024
0,-5.1829,-49.1063,,1.7,1.3,2018-10-21,1635,Aqua,MODIS,100,6.2,,1706.0,0.0,D,456.1,307.6,2018,10,21,16,35,2018-10-21 16:35:00,Oct,POINT (-49.1063 -5.1829),025
0,-16.9074,-44.8582,,3.2,1.7,2018-09-29,1244,Terra,MODIS,87,6.2,,1734.2,0.0,D,411.4,308.0,2018,9,29,12,44,2018-09-29 12:44:00,Sep,POINT (-44.8582 -16.9074),026
0,-5.1037,-36.8732,,1.3,1.1,2018-10-20,1552,Aqua,MODIS,100,6.2,,1738.3,0.0,D,477.6,337.6,2018,10,20,15,52,2018-10-20 15:52:00,Oct,POINT (-36.8732 -5.1037),027
0,-3.2282,-51.1569,,1.0,1.0,2018-10-24,1706,Aqua,MODIS,100,6.2,,1738.8,0.0,D,502.3,334.3,2018,10,24,17,6,2018-10-24 17:06:00,Oct,POINT (-51.1569 -3.2282),028
0,-12.8164,-56.8547,,1.0,1.0,2018-07-07,1735,Aqua,MODIS,100,6.2,,1753.1,0.0,D,503.5,400.1,2018,7,7,17,35,2018-07-07 17:35:00,Jul,POINT (-56.8547 -12.8164),029
0,-4.6616,-45.7232,,2.8,1.6,2018-10-25,1610,Aqua,MODIS,100,6.2,,1756.9,0.0,D,421.3,301.3,2018,10,25,16,10,2018-10-25 16:10:00,Oct,POINT (-45.7232 -4.6616),030
0,-7.5007,-60.4787,,2.2,1.4,2018-07-26,1807,Aqua,MODIS,94,6.2,,1764.1,0.0,D,437.0,307.1,2018,7,26,18,7,2018-07-26 18:07:00,Jul,POINT (-60.4787 -7.5007),031
0,-12.1721,-54.916000000000004,,1.1,1.0,2018-07-13,1409,Terra,MODIS,100,6.2,,1766.7,0.0,D,500.0,337.6,2018,7,13,14,9,2018-07-13 14:09:00,Jul,POINT (-54.916 -12.1721),032
0,-8.9076,-43.17100000000001,,2.0,1.4,2018-10-09,1609,Aqua,MODIS,100,6.2,,1768.1,0.0,D,444.6,322.4,2018,10,9,16,9,2018-10-09 16:09:00,Oct,POINT (-43.17100000000001 -8.9076),033
0,-12.1236,-54.1268,,4.2,1.9,2018-10-04,1439,Terra,MODIS,87,6.2,,1773.9,0.0,D,395.6,282.4,2018,10,4,14,39,2018-10-04 14:39:00,Oct,POINT (-54.1268 -12.1236),034
0,-12.5772,-54.0528,,3.1,1.7,2018-10-03,1645,Aqua,MODIS,100,6.2,,1801.0,0.0,D,415.5,297.1,2018,10,3,16,45,2018-10-03 16:45:00,Oct,POINT (-54.0528 -12.5772),035
0,-11.305,-55.1386,,4.6,2.0,2018-08-09,1640,Aqua,MODIS,100,6.2,,1801.8,0.0,D,391.6,298.6,2018,8,9,16,40,2018-08-09 16:40:00,Aug,POINT (-55.1386 -11.305),036
0,-20.9055,-48.2603,,1.1,1.0,2018-09-13,1708,Aqua,MODIS,100,6.2,,1803.3,0.0,D,501.5,400.1,2018,9,13,17,8,2018-09-13 17:08:00,Sep,POINT (-48.2603 -20.9055),037
0,-3.7036,-50.5609,,1.1,1.0,2018-10-24,1706,Aqua,MODIS,100,6.2,,1809.4,0.0,D,501.4,335.3,2018,10,24,17,6,2018-10-24 17:06:00,Oct,POINT (-50.5609 -3.7036),038
0,-20.9039,-48.25,,1.1,1.0,2018-09-13,1708,Aqua,MODIS,100,6.2,,1810.9,0.0,D,501.7,340.0,2018,9,13,17,8,2018-09-13 17:08:00,Sep,POINT (-48.25 -20.9039),039
0,-6.0772,-42.46,,4.8,2.0,2018-09-29,1711,Aqua,MODIS,100,6.2,,1832.7,0.0,D,390.5,302.8,2018,9,29,17,11,2018-09-29 17:11:00,Sep,POINT (-42.46 -6.0772),040
0,-8.1305,-43.3294,,1.1,1.0,2018-08-09,1641,Aqua,MODIS,100,6.2,,1834.9,0.0,D,500.3,400.1,2018,8,9,16,41,2018-08-09 16:41:00,Aug,POINT (-43.3294 -8.1305),041
0,-3.3321,-50.4399,,4.1,1.9,2018-11-03,1311,Terra,MODIS,100,6.2,,1836.3,0.0,D,398.7,294.5,2018,11,3,13,11,2018-11-03 13:11:00,Nov,POINT (-50.4399 -3.3321),042
0,-5.4809,-41.0467,,1.6,1.3,2018-09-10,1641,Aqua,MODIS,100,6.2,,1838.0,0.0,D,464.8,320.9,2018,9,10,16,41,2018-09-10 16:41:00,Sep,POINT (-41.0467 -5.4809),043
0,-5.6137,-45.4085,,1.7,1.3,2018-08-30,1700,Aqua,MODIS,100,6.2,,1838.2,0.0,D,460.7,319.2,2018,8,30,17,0,2018-08-30 17:00:00,Aug,POINT (-45.4085 -5.6137),044
0,-9.3783,-64.4852,,1.9,1.4,2018-09-09,1736,Aqua,MODIS,100,6.2,,1851.8,0.0,D,450.8,318.1,2018,9,9,17,36,2018-09-09 17:36:00,Sep,POINT (-64.48520000000001 -9.378299999999999),045
0,-11.3051,-55.1303,,4.6,2.0,2018-08-09,1640,Aqua,MODIS,100,6.2,,1852.1,0.0,D,392.7,298.9,2018,8,9,16,40,2018-08-09 16:40:00,Aug,POINT (-55.1303 -11.3051),046
0,1.0915,-60.5951,,1.1,1.0,2018-02-04,1745,Aqua,MODIS,100,6.2,,1860.9,0.0,D,501.0,337.9,2018,2,4,17,45,2018-02-04 17:45:00,Feb,POINT (-60.5951 1.0915),047
0,-11.3781,-54.8447,,1.1,1.0,2018-06-30,1729,Aqua,MODIS,100,6.2,,1862.5,0.0,D,501.6,400.1,2018,6,30,17,29,2018-06-30 17:29:00,Jun,POINT (-54.8447 -11.3781),048
0,-9.824,-64.8272,,2.1,1.4,2018-09-09,1736,Aqua,MODIS,100,6.2,,1873.0,0.0,D,445.4,312.0,2018,9,9,17,36,2018-09-09 17:36:00,Sep,POINT (-64.8272 -9.824),049
