frp,latitude,longitude,instrument,is_top_point
7.5,-12.22818,-57.1014,VIIRS,False
133.5,-12.233369999999999,-57.113609999999994,VIIRS,False
354.3,-12.250119999999999,-57.089780000000005,VIIRS,False
173.2,-12.24566,-57.110009999999996,VIIRS,False
147.3,-12.24452,-57.1233,VIIRS,False
17.7,-12.23475,-57.12445,VIIRS,False
95.4,-12.22573,-57.09251,VIIRS,False
253.1,-12.25412,-57.09809,VIIRS,False
253.1,-12.24858,-57.09316999999999,VIIRS,False
358.0,-12.23881,-57.09421,VIIRS,False
131.9,-12.23897,-57.079969999999996,VIIRS,False
137.1,-12.22991,-57.08651999999999,VIIRS,False
78.0,-12.24313,-57.11249,VIIRS,False
78.0,-12.24871,-57.117340000000006,VIIRS,False
147.3,-12.249410000000001,-57.122769999999996,VIIRS,False
21.5,-12.22505,-57.08712,VIIRS,False
260.6,-12.2529,-57.111340000000006,VIIRS,False
283.7,-12.24175,-57.10167,VIIRS,False
247.0,-12.23548,-57.09135,VIIRS,False
133.5,-12.23894,-57.11844,VIIRS,False
95.4,-12.22086,-57.093140000000005,VIIRS,False
51.6,-12.2278,-57.10878,VIIRS,False
358.0,-12.239460000000001,-57.099669999999996,VIIRS,False
28.4,-12.22987,-57.125119999999995,VIIRS,False
95.4,-12.22642,-57.09791,VIIRS,False
43.1,-12.23686,-57.10219,VIIRS,False
137.1,-12.2341,-57.08051999999999,VIIRS,False
7.2,-12.21389,-57.1163,VIIRS,False
133.5,-12.23825,-57.113040000000005,VIIRS,False
43.1,-12.23756,-57.10764,VIIRS,False
425.8,-12.2512,-57.11484,VIIRS,False
1177.1,-12.243039999999999,-57.08831,VIIRS,False
140.3,-12.246310000000001,-57.11541,VIIRS,False
358.0,-12.243689999999999,-57.093680000000006,VIIRS,False
173.2,-12.24501,-57.10462,VIIRS,False
260.6,-12.25849,-57.11628,VIIRS,False
295.1,-12.25221,-57.10596999999999,VIIRS,False
131.9,-12.24455,-57.08492,VIIRS,False
78.0,-12.24802,-57.11192,VIIRS,False
247.0,-12.23617,-57.09673000000001,VIIRS,False
1589.3,-12.24593,-57.095659999999995,VIIRS,False
283.7,-12.24663,-57.101130000000005,VIIRS,False
78.0,-12.24383,-57.11789,VIIRS,False
247.0,-12.2306,-57.0919,VIIRS,False
115.1,-12.22918,-57.119690000000006,VIIRS,False
43.1,-12.232669999999999,-57.108180000000004,VIIRS,False
135.3,-12.254769999999999,-57.10345,VIIRS,False
43.1,-12.23198,-57.102740000000004,VIIRS,False
135.3,-12.249889999999999,-57.104040000000005,VIIRS,False
135.3,-12.25543,-57.10885,VIIRS,False
51.6,-12.22711,-57.10334,VIIRS,False
253.1,-12.24923,-57.0986,VIIRS,False
247.0,-12.23129,-57.09729,VIIRS,False
137.1,-12.229230000000001,-57.081109999999995,VIIRS,False
425.8,-12.25186,-57.12031999999999,VIIRS,False
283.7,-12.24733,-57.106559999999995,VIIRS,False
9.2,-12.25641,-57.13865,VIIRS,False
260.6,-12.25779,-57.11081,VIIRS,False
140.3,-12.24142,-57.11597,VIIRS,False
51.6,-12.22224,-57.104,VIIRS,False
173.2,-12.24077,-57.11056,VIIRS,False
131.9,-12.24385,-57.0795,VIIRS,False
136.0,-12.24792,-57.08778,VIIRS,False
1.2,-12.2335,-57.084759999999996,VIIRS,False
1.8,-12.24126,-57.102940000000004,VIIRS,False
1.5,-12.23422,-57.11926999999999,VIIRS,False
1.2,-12.23773,-57.09106,VIIRS,False
1.8,-12.2469,-57.097919999999995,VIIRS,False
1.6,-12.22154,-57.10038,VIIRS,False
2.2,-12.23069,-57.10739,VIIRS,False
1.8,-12.24761,-57.092240000000004,VIIRS,False
2.3,-12.233939999999999,-57.112919999999995,VIIRS,False
1.5,-12.2293,-57.11857,VIIRS,False
1.8,-12.24267,-57.09166,VIIRS,False
1.2,-12.2328,-57.09044,VIIRS,False
3.1,-12.23702,-57.096759999999996,VIIRS,False
1.5,-12.249,-57.12115,VIIRS,False
1.4,-12.24262,-57.085269999999994,VIIRS,False
1.3,-12.225769999999999,-57.10669,VIIRS,False
1.8,-12.22902,-57.112269999999995,VIIRS,False
1.9,-12.25463,-57.116119999999995,VIIRS,False
1.8,-12.24338,-57.08594,VIIRS,False
1.8,-12.24196,-57.09735,VIIRS,False
1.6,-12.23617,-57.09607,VIIRS,False
1.6,-12.23692,-57.09038,VIIRS,False
1.4,-12.23767,-57.08471,VIIRS,False
1.6,-12.24111,-57.09666,VIIRS,False
1.2,-12.238439999999999,-57.08537,VIIRS,False
2.2,-12.234919999999999,-57.113640000000004,VIIRS,False
1.6,-12.22224,-57.09477,VIIRS,False
1.9,-12.25041,-57.10986,VIIRS,False
3.7,-12.24037,-57.10224,VIIRS,False
2.3,-12.2332,-57.11852,VIIRS,False
1.6,-12.24186,-57.090959999999995,VIIRS,False
3.5,-12.23199,-57.089769999999994,VIIRS,False
2.1,-12.25113,-57.10415,VIIRS,False
16.7,-12.221039999999999,-57.09936,VIIRS,False
20.2,-12.229619999999999,-57.115809999999996,VIIRS,False
25.4,-12.23354,-57.11851,VIIRS,False
18.7,-12.22831,-57.10428,VIIRS,False
20.2,-12.235610000000001,-57.10944,VIIRS,False
20.7,-12.22445,-57.09625,VIIRS,False
16.8,-12.23231,-57.107009999999995,VIIRS,False
16.1,-12.230269999999999,-57.12157,VIIRS,False
16.7,-12.221689999999999,-57.10511999999999,VIIRS,False
25.4,-12.23292,-57.11277,VIIRS,False
16.1,-12.2369,-57.12079,VIIRS,False
16.8,-12.22567,-57.107769999999995,VIIRS,False
16.8,-12.225060000000001,-57.102,VIIRS,False
25.4,-12.226289999999999,-57.11356,VIIRS,False
20.2,-12.23625,-57.11512,VIIRS,False
20.2,-12.22896,-57.11003,VIIRS,False
79.9,-12.253919999999999,-57.10156,VIIRS,False
32.1,-12.25637,-57.09946,VIIRS,False
47.5,-12.23255,-57.11705,VIIRS,False
36.7,-12.222430000000001,-57.101000000000006,VIIRS,False
7.4,-12.23964,-57.09885,VIIRS,False
32.2,-12.25636,-57.11326,VIIRS,False
7.4,-12.24618,-57.09734,VIIRS,False
20.6,-12.22531,-57.095890000000004,VIIRS,False
12.2,-12.235999999999999,-57.081469999999996,VIIRS,False
9.6,-12.23859,-57.079319999999996,VIIRS,False
34.9,-12.22407,-57.09004,VIIRS,False
28.3,-12.251,-57.1068,VIIRS,False
37.2,-12.23674,-57.11765,VIIRS,False
37.2,-12.23016,-57.11894,VIIRS,False
11.5,-12.22595,-57.11826,VIIRS,False
28.1,-12.22006,-57.08936,VIIRS,False
20.6,-12.2331,-57.10033000000001,VIIRS,False
7.4,-12.238439999999999,-57.09308000000001,VIIRS,False
79.9,-12.25515,-57.10745,VIIRS,False
19.7,-12.22665,-57.08803,VIIRS,False
89.0,-12.23138,-57.111290000000004,VIIRS,False
14.5,-12.23559,-57.0983,VIIRS,False
9.6,-12.23975,-57.08506,VIIRS,False
32.1,-12.25755,-57.105340000000005,VIIRS,False
17.9,-12.24213,-57.096790000000006,VIIRS,False
14.5,-12.22903,-57.099759999999996,VIIRS,False
7.4,-12.24496,-57.0915,VIIRS,False
52.0,-12.23552,-57.111830000000005,VIIRS,False
12.2,-12.24253,-57.07986999999999,VIIRS,False
52.0,-12.2343,-57.10605,VIIRS,False
28.3,-12.24982,-57.10094,VIIRS,False
28.3,-12.24328,-57.10246,VIIRS,False
20.6,-12.22653,-57.10168,VIIRS,False
11.0,-12.246830000000001,-57.119980000000005,VIIRS,False
52.0,-12.22895,-57.1132,VIIRS,False
47.5,-12.23373,-57.12288,VIIRS,False
40.3,-12.25872,-57.11114,VIIRS,False
17.1,-12.22361,-57.10677,VIIRS,False
11.0,-12.2522,-57.11271,VIIRS,False
17.9,-12.24094,-57.09091,VIIRS,False
89.0,-12.230210000000001,-57.10553,VIIRS,False
36.7,-12.22125,-57.095209999999994,VIIRS,False
17.1,-12.22478,-57.11251,VIIRS,False
30.3,-12.24737,-57.103019999999994,VIIRS,False
52.0,-12.227739999999999,-57.10745,VIIRS,False
10.3,-12.22149,-57.094440000000006,VIIRS,False
17.9,-12.226280000000001,-57.11264,VIIRS,False
5.3,-12.229289999999999,-57.11747,VIIRS,False
5.3,-12.22991,-57.113209999999995,VIIRS,False
10.7,-12.2269,-57.108380000000004,VIIRS,False
4.1,-12.22105,-57.09755,VIIRS,False
7.8,-12.22424,-57.100030000000004,VIIRS,False
4.9,-12.22982,-57.091919999999995,VIIRS,False
4.1,-12.22051,-57.09401999999999,VIIRS,False
2.9,-12.22317,-57.09296,VIIRS,False
7.7,-12.22532,-57.10711,VIIRS,False
2.9,-12.22649,-57.09244,VIIRS,False
2.9,-12.227030000000001,-57.095980000000004,VIIRS,False
2.9,-12.22371,-57.0965,VIIRS,False
7.4,-12.24055,-57.113080000000004,VIIRS,False
11.8,-12.23617,-57.11362,VIIRS,False
4.4,-12.29453,-57.024730000000005,VIIRS,False
1626.3,-8.179160000000001,-62.88673000000001,VIIRS,True
1.0,-8.175889999999999,-62.8706,VIIRS,False
0.8,-8.17644,-62.8671,VIIRS,False
0.8,-8.17699,-62.8636,VIIRS,False
1.0,-8.179210000000001,-62.87113000000001,VIIRS,False
0.8,-8.17977,-62.867630000000005,VIIRS,False
0.8,-8.18032,-62.86413,VIIRS,False
0.6,-8.18254,-62.871669999999995,VIIRS,False
0.6,-8.18309,-62.86816999999999,VIIRS,False
3.5,-8.13262,-62.906209999999994,VIIRS,False
3.5,-8.128260000000001,-62.90695,VIIRS,False
1.8,-8.18135,-62.869040000000005,VIIRS,False
7.9,-8.15612,-62.94242,VIIRS,False
16.6,-8.17627,-62.80393,VIIRS,False
7.4,-8.12846,-62.88939,VIIRS,False
3.9,-8.1679,-62.82786,VIIRS,False
0.3,-8.19546,-62.83155,VIIRS,False
5.1,-8.11335,-62.89206,VIIRS,False
2.7,-8.16432,-62.94048000000001,VIIRS,False
24.5,-8.130560000000001,-62.89114,VIIRS,False
15.4,-8.1328,-62.888769999999994,VIIRS,False
15.4,-8.13372,-62.89416,VIIRS,False
5.2,-8.21986,-62.88694,VIIRS,False
5.0,-8.170739999999999,-62.824169999999995,VIIRS,False
5.3,-8.18175,-62.86936,VIIRS,False
2.6,-8.18334,-62.85633000000001,VIIRS,False
5.4,-8.183589999999999,-62.83495,VIIRS,False
391.2,-8.189869999999999,-62.85102,VIIRS,False
232.4,-8.19055,-62.855180000000004,VIIRS,False
49.6,-8.19415,-62.8546,VIIRS,False
141.0,-8.19281,-62.84629,VIIRS,False
141.0,-8.193480000000001,-62.85044,VIIRS,False
46.7,-8.21453,-62.88961,VIIRS,False
46.7,-8.21813,-62.889019999999995,VIIRS,False
4.3,-8.22371,-62.90088000000001,VIIRS,False
7.1,-8.22268,-62.87132,VIIRS,False
7.1,-8.22202,-62.867169999999994,VIIRS,False
6.7,-8.11019,-62.892219999999995,VIIRS,False
2.8,-8.10953,-62.88806999999999,VIIRS,False
6.2,-8.120330000000001,-62.886340000000004,VIIRS,False
6.2,-8.12327,-62.881640000000004,VIIRS,False
6.1,-8.12819,-62.88935,VIIRS,False
6.1,-8.131789999999999,-62.88879,VIIRS,False
4.0,-8.21791,-62.956669999999995,VIIRS,False
0.5,-8.13852,-62.8936,VIIRS,False
0.5,-8.13348,-62.892680000000006,VIIRS,False
1.1,-8.19261,-62.852169999999994,VIIRS,False
8.4,-8.13299,-62.890269999999994,VIIRS,False
37.5,-8.15123,-62.967040000000004,VIIRS,False
37.5,-8.15465,-62.96651,VIIRS,False
6.3,-8.17912,-62.8721,VIIRS,False
4.5,-8.118260000000001,-62.884919999999994,VIIRS,False
5.5,-8.12958,-62.89078000000001,VIIRS,False
5.5,-8.12903,-62.887080000000005,VIIRS,False
3.3,-8.17324,-62.80903000000001,VIIRS,False
10.5,-8.20233,-62.88754,VIIRS,False
5.6,-8.199810000000001,-62.823859999999996,VIIRS,False
10.3,-8.22465,-62.89597,VIIRS,False
4.1,-8.12352,-62.891740000000006,VIIRS,False
5.6,-8.22213,-62.89719,VIIRS,False
4.4,-8.12157,-62.8929,VIIRS,False
35.1,-8.24007,-62.87444,VIIRS,False
15.9,-8.170810000000001,-62.91741999999999,VIIRS,False
9.8,-8.171439999999999,-62.92224,VIIRS,False
4.2,-8.16408,-62.91366,VIIRS,False
63.4,-8.16355,-62.91891999999999,VIIRS,False
72.0,-8.1622,-62.91182,VIIRS,False
63.4,-8.16488,-62.92592,VIIRS,False
104.0,-8.16945,-62.91081,VIIRS,False
50.5,-8.17801,-62.91668000000001,VIIRS,False
171.8,-8.16395,-62.910180000000004,VIIRS,False
99.7,-8.16672,-62.92425,VIIRS,False
171.8,-8.165339999999999,-62.91726,VIIRS,False
21.8,-8.1726,-62.91625,VIIRS,False
21.8,-8.17119,-62.9091,VIIRS,False
50.5,-8.170819999999999,-62.91798000000001,VIIRS,False
50.5,-8.172130000000001,-62.92487,VIIRS,False
6.5,-8.22575,-62.861290000000004,VIIRS,False
4.2,-8.22515,-62.86533000000001,VIIRS,False
1.3,-8.17351,-62.919230000000006,VIIRS,False
1.3,-8.16997,-62.91868,VIIRS,False
1.2,-8.17402,-62.9205,VIIRS,False
1.2,-8.17047,-62.919959999999996,VIIRS,False
3.9,-8.16815,-62.9114,VIIRS,False
3.0,-8.167539999999999,-62.9154,VIIRS,False
3.0,-8.16693,-62.9194,VIIRS,False
3.9,-8.1646,-62.91084,VIIRS,False
7.9,-8.16607,-62.975319999999996,VIIRS,False
4.7,-8.169,-62.97476999999999,VIIRS,False
4.3,-8.130460000000001,-62.88224,VIIRS,False
0.5,-8.22633,-62.86131999999999,VIIRS,False
0.5,-8.225710000000001,-62.865080000000006,VIIRS,False
0.6,-8.22289,-62.86076,VIIRS,False
1.8,-8.09762,-62.922309999999996,VIIRS,False
8.7,-8.103,-62.92148,VIIRS,False
3.3,-8.1028,-62.923719999999996,VIIRS,False
4.4,-8.10195,-62.9187,VIIRS,False
8.5,-8.24898,-62.886430000000004,VIIRS,False
8.5,-8.24814,-62.88139,VIIRS,False
22.8,-8.102030000000001,-62.923730000000006,VIIRS,False
10.4,-8.1015,-62.92024,VIIRS,False
2.6,-8.186760000000001,-62.83521,VIIRS,False
2.6,-8.18344,-62.835719999999995,VIIRS,False
51.3,-8.179969999999999,-62.857659999999996,VIIRS,False
17.9,-8.17665,-62.85816,VIIRS,False
8.5,-8.14724,-62.86334,VIIRS,False
14.4,-8.17496,-62.934059999999995,VIIRS,False
14.4,-8.17164,-62.934569999999994,VIIRS,False
58.2,-8.15488,-62.95853,VIIRS,False
4.4,-8.25169,-62.88243000000001,VIIRS,False
5.9,-8.25155,-62.90387,VIIRS,False
6.4,-8.16082,-62.81375,VIIRS,False
8.9,-8.1601,-62.808659999999996,VIIRS,False
3.9,-8.153789999999999,-62.89679,VIIRS,False
4.6,-8.15028,-62.89793,VIIRS,False
7.1,-8.14945,-62.89356,VIIRS,False
9.9,-8.132610000000001,-62.88224,VIIRS,False
3.9,-8.10651,-62.89356,VIIRS,False
27.3,-8.2454,-62.94373,VIIRS,False
7.7,-8.15298,-62.87719,VIIRS,False
6.6,-8.13466,-62.89108,VIIRS,False
5.2,-8.13444,-62.888769999999994,VIIRS,False
7.3,-8.14228,-62.95595,VIIRS,False
10.3,-8.22556,-62.82411,VIIRS,False
8.1,-8.13761,-62.88095,VIIRS,False
4.1,-8.14248,-62.88013,VIIRS,False
40.5,-8.12364,-62.928309999999996,VIIRS,False
16.6,-8.12027,-62.92957,VIIRS,False
14.0,-8.12567,-62.92864,VIIRS,False
45.8,-8.12305,-62.92493,VIIRS,False
28.8,-8.11965,-62.926159999999996,VIIRS,False
21.6,-8.12505,-62.925259999999994,VIIRS,False
1.5,-8.121210000000001,-62.92839,VIIRS,False
11.6,-8.15413,-62.95607,VIIRS,False
11.8,-8.155439999999999,-62.95916999999999,VIIRS,False
61.3,-8.18313,-62.863719999999994,VIIRS,False
9.8,-8.22879,-62.84587,VIIRS,False
9.8,-8.22402,-62.84145,VIIRS,False
9.8,-8.224839999999999,-62.846509999999995,VIIRS,False
182.8,-8.18717,-62.88561,VIIRS,False
39.4,-8.19267,-62.895480000000006,VIIRS,False
11.0,-8.18643,-62.880390000000006,VIIRS,False
19.7,-8.159130000000001,-62.88953000000001,VIIRS,False
1626.3,-8.179160000000001,-62.88673000000001,VIIRS,False
832.4,-8.17842,-62.88151,VIIRS,False
10.7,-8.18465,-62.8966,VIIRS,False
1626.3,-8.18317,-62.88616999999999,VIIRS,False
182.8,-8.18792,-62.89082,VIIRS,False
182.8,-8.191180000000001,-62.88505,VIIRS,False
182.8,-8.19192,-62.890269999999994,VIIRS,False
15.7,-8.1759,-62.892509999999994,VIIRS,False
5.2,-8.18449,-62.83829,VIIRS,False
13.7,-8.19742,-62.90014,VIIRS,False
1.5,-8.18631,-62.883990000000004,VIIRS,False
1.5,-8.18586,-62.887330000000006,VIIRS,False
0.8,-8.19121,-62.88806999999999,VIIRS,False
3.5,-8.180069999999999,-62.88992,VIIRS,False
1.5,-8.18097,-62.88326,VIIRS,False
1.5,-8.18052,-62.8866,VIIRS,False
19.3,-8.15569,-62.86479,VIIRS,False
20.3,-8.162180000000001,-62.864830000000005,VIIRS,False
20.3,-8.15666,-62.865559999999995,VIIRS,False
7.8,-8.15615,-62.86841,VIIRS,False
11.7,-8.161669999999999,-62.86764,VIIRS,False
26.2,-8.16121,-62.86404,VIIRS,False
12.1,-8.19237,-62.895759999999996,VIIRS,False
39.7,-8.19998,-62.89386,VIIRS,False
39.7,-8.19914,-62.889419999999994,VIIRS,False
39.7,-8.193999999999999,-62.89491999999999,VIIRS,False
12.1,-8.19156,-62.8913,VIIRS,False
2.8,-8.13602,-62.891999999999996,VIIRS,False
152.7,-8.19755,-62.89021999999999,VIIRS,False
39.7,-8.19316,-62.890480000000004,VIIRS,False
12.3,-8.14594,-62.85268000000001,VIIRS,False
70.8,-8.25415,-62.91398,VIIRS,False
70.8,-8.25779,-62.90903,VIIRS,False
2.3,-8.259260000000001,-62.89139,VIIRS,False
7.6,-8.16475,-62.889630000000004,VIIRS,False
5.5,-8.188880000000001,-62.87251,VIIRS,False
4.8,-8.21134,-62.942280000000004,VIIRS,False
1626.3,-8.18317,-62.88616999999999,VIIRS,True
1.0,-8.175889999999999,-62.8706,VIIRS,False
0.8,-8.17644,-62.8671,VIIRS,False
0.8,-8.17699,-62.8636,VIIRS,False
1.0,-8.179210000000001,-62.87113000000001,VIIRS,False
0.8,-8.17977,-62.867630000000005,VIIRS,False
0.8,-8.18032,-62.86413,VIIRS,False
0.6,-8.18254,-62.871669999999995,VIIRS,False
0.6,-8.18309,-62.86816999999999,VIIRS,False
3.5,-8.13262,-62.906209999999994,VIIRS,False
3.5,-8.128260000000001,-62.90695,VIIRS,False
1.8,-8.18135,-62.869040000000005,VIIRS,False
7.9,-8.15612,-62.94242,VIIRS,False
16.6,-8.17627,-62.80393,VIIRS,False
7.4,-8.12846,-62.88939,VIIRS,False
3.9,-8.1679,-62.82786,VIIRS,False
0.3,-8.19546,-62.83155,VIIRS,False
5.1,-8.11335,-62.89206,VIIRS,False
2.7,-8.16432,-62.94048000000001,VIIRS,False
24.5,-8.130560000000001,-62.89114,VIIRS,False
15.4,-8.1328,-62.888769999999994,VIIRS,False
15.4,-8.13372,-62.89416,VIIRS,False
5.2,-8.21986,-62.88694,VIIRS,False
5.0,-8.170739999999999,-62.824169999999995,VIIRS,False
5.3,-8.18175,-62.86936,VIIRS,False
2.6,-8.18334,-62.85633000000001,VIIRS,False
5.4,-8.183589999999999,-62.83495,VIIRS,False
391.2,-8.189869999999999,-62.85102,VIIRS,False
232.4,-8.19055,-62.855180000000004,VIIRS,False
49.6,-8.19415,-62.8546,VIIRS,False
141.0,-8.19281,-62.84629,VIIRS,False
141.0,-8.193480000000001,-62.85044,VIIRS,False
46.7,-8.21453,-62.88961,VIIRS,False
46.7,-8.21813,-62.889019999999995,VIIRS,False
4.3,-8.22371,-62.90088000000001,VIIRS,False
7.1,-8.22268,-62.87132,VIIRS,False
7.1,-8.22202,-62.867169999999994,VIIRS,False
6.7,-8.11019,-62.892219999999995,VIIRS,False
2.8,-8.10953,-62.88806999999999,VIIRS,False
6.2,-8.120330000000001,-62.886340000000004,VIIRS,False
6.2,-8.12327,-62.881640000000004,VIIRS,False
6.1,-8.12819,-62.88935,VIIRS,False
6.1,-8.131789999999999,-62.88879,VIIRS,False
4.0,-8.21791,-62.956669999999995,VIIRS,False
0.5,-8.13852,-62.8936,VIIRS,False
0.5,-8.13348,-62.892680000000006,VIIRS,False
1.1,-8.19261,-62.852169999999994,VIIRS,False
8.4,-8.13299,-62.890269999999994,VIIRS,False
37.5,-8.15123,-62.967040000000004,VIIRS,False
37.5,-8.15465,-62.96651,VIIRS,False
6.3,-8.17912,-62.8721,VIIRS,False
4.5,-8.118260000000001,-62.884919999999994,VIIRS,False
5.5,-8.12958,-62.89078000000001,VIIRS,False
5.5,-8.12903,-62.887080000000005,VIIRS,False
3.3,-8.17324,-62.80903000000001,VIIRS,False
10.5,-8.20233,-62.88754,VIIRS,False
5.6,-8.199810000000001,-62.823859999999996,VIIRS,False
10.3,-8.22465,-62.89597,VIIRS,False
4.1,-8.12352,-62.891740000000006,VIIRS,False
5.6,-8.22213,-62.89719,VIIRS,False
4.4,-8.12157,-62.8929,VIIRS,False
35.1,-8.24007,-62.87444,VIIRS,False
15.9,-8.170810000000001,-62.91741999999999,VIIRS,False
9.8,-8.171439999999999,-62.92224,VIIRS,False
4.2,-8.16408,-62.91366,VIIRS,False
63.4,-8.16355,-62.91891999999999,VIIRS,False
72.0,-8.1622,-62.91182,VIIRS,False
63.4,-8.16488,-62.92592,VIIRS,False
104.0,-8.16945,-62.91081,VIIRS,False
50.5,-8.17801,-62.91668000000001,VIIRS,False
171.8,-8.16395,-62.910180000000004,VIIRS,False
99.7,-8.16672,-62.92425,VIIRS,False
171.8,-8.165339999999999,-62.91726,VIIRS,False
21.8,-8.1726,-62.91625,VIIRS,False
21.8,-8.17119,-62.9091,VIIRS,False
50.5,-8.170819999999999,-62.91798000000001,VIIRS,False
50.5,-8.172130000000001,-62.92487,VIIRS,False
6.5,-8.22575,-62.861290000000004,VIIRS,False
4.2,-8.22515,-62.86533000000001,VIIRS,False
1.3,-8.17351,-62.919230000000006,VIIRS,False
1.3,-8.16997,-62.91868,VIIRS,False
1.2,-8.17402,-62.9205,VIIRS,False
1.2,-8.17047,-62.919959999999996,VIIRS,False
3.9,-8.16815,-62.9114,VIIRS,False
3.0,-8.167539999999999,-62.9154,VIIRS,False
3.0,-8.16693,-62.9194,VIIRS,False
3.9,-8.1646,-62.91084,VIIRS,False
4.7,-8.169,-62.97476999999999,VIIRS,False
4.3,-8.130460000000001,-62.88224,VIIRS,False
0.5,-8.22633,-62.86131999999999,VIIRS,False
0.5,-8.225710000000001,-62.865080000000006,VIIRS,False
0.6,-8.22289,-62.86076,VIIRS,False
8.7,-8.103,-62.92148,VIIRS,False
3.3,-8.1028,-62.923719999999996,VIIRS,False
4.4,-8.10195,-62.9187,VIIRS,False
8.5,-8.24898,-62.886430000000004,VIIRS,False
8.5,-8.24814,-62.88139,VIIRS,False
22.8,-8.102030000000001,-62.923730000000006,VIIRS,False
10.4,-8.1015,-62.92024,VIIRS,False
2.6,-8.186760000000001,-62.83521,VIIRS,False
2.6,-8.18344,-62.835719999999995,VIIRS,False
51.3,-8.179969999999999,-62.857659999999996,VIIRS,False
17.9,-8.17665,-62.85816,VIIRS,False
8.5,-8.14724,-62.86334,VIIRS,False
14.4,-8.17496,-62.934059999999995,VIIRS,False
14.4,-8.17164,-62.934569999999994,VIIRS,False
58.2,-8.15488,-62.95853,VIIRS,False
4.4,-8.25169,-62.88243000000001,VIIRS,False
5.9,-8.25155,-62.90387,VIIRS,False
6.4,-8.16082,-62.81375,VIIRS,False
8.9,-8.1601,-62.808659999999996,VIIRS,False
3.9,-8.153789999999999,-62.89679,VIIRS,False
4.6,-8.15028,-62.89793,VIIRS,False
7.1,-8.14945,-62.89356,VIIRS,False
9.9,-8.132610000000001,-62.88224,VIIRS,False
3.9,-8.10651,-62.89356,VIIRS,False
27.3,-8.2454,-62.94373,VIIRS,False
63.3,-8.24612,-62.94791,VIIRS,False
7.7,-8.15298,-62.87719,VIIRS,False
6.6,-8.13466,-62.89108,VIIRS,False
5.2,-8.13444,-62.888769999999994,VIIRS,False
7.3,-8.14228,-62.95595,VIIRS,False
10.3,-8.22556,-62.82411,VIIRS,False
8.1,-8.13761,-62.88095,VIIRS,False
4.1,-8.14248,-62.88013,VIIRS,False
40.5,-8.12364,-62.928309999999996,VIIRS,False
16.6,-8.12027,-62.92957,VIIRS,False
14.0,-8.12567,-62.92864,VIIRS,False
45.8,-8.12305,-62.92493,VIIRS,False
28.8,-8.11965,-62.926159999999996,VIIRS,False
21.6,-8.12505,-62.925259999999994,VIIRS,False
1.5,-8.121210000000001,-62.92839,VIIRS,False
11.6,-8.15413,-62.95607,VIIRS,False
11.8,-8.155439999999999,-62.95916999999999,VIIRS,False
61.3,-8.18313,-62.863719999999994,VIIRS,False
9.8,-8.22879,-62.84587,VIIRS,False
9.8,-8.22402,-62.84145,VIIRS,False
9.8,-8.224839999999999,-62.846509999999995,VIIRS,False
182.8,-8.18717,-62.88561,VIIRS,False
39.4,-8.19267,-62.895480000000006,VIIRS,False
11.0,-8.18643,-62.880390000000006,VIIRS,False
19.7,-8.159130000000001,-62.88953000000001,VIIRS,False
1626.3,-8.179160000000001,-62.88673000000001,VIIRS,False
832.4,-8.17842,-62.88151,VIIRS,False
10.7,-8.18465,-62.8966,VIIRS,False
1626.3,-8.18317,-62.88616999999999,VIIRS,False
182.8,-8.18792,-62.89082,VIIRS,False
182.8,-8.191180000000001,-62.88505,VIIRS,False
182.8,-8.19192,-62.890269999999994,VIIRS,False
15.7,-8.1759,-62.892509999999994,VIIRS,False
5.2,-8.18449,-62.83829,VIIRS,False
13.7,-8.19742,-62.90014,VIIRS,False
1.5,-8.18631,-62.883990000000004,VIIRS,False
1.5,-8.18586,-62.887330000000006,VIIRS,False
0.8,-8.19121,-62.88806999999999,VIIRS,False
3.5,-8.180069999999999,-62.88992,VIIRS,False
1.5,-8.18097,-62.88326,VIIRS,False
1.5,-8.18052,-62.8866,VIIRS,False
19.3,-8.15569,-62.86479,VIIRS,False
20.3,-8.162180000000001,-62.864830000000005,VIIRS,False
20.3,-8.15666,-62.865559999999995,VIIRS,False
7.8,-8.15615,-62.86841,VIIRS,False
11.7,-8.161669999999999,-62.86764,VIIRS,False
26.2,-8.16121,-62.86404,VIIRS,False
12.1,-8.19237,-62.895759999999996,VIIRS,False
39.7,-8.19998,-62.89386,VIIRS,False
6.6,-8.24737,-62.94925,VIIRS,False
39.7,-8.19914,-62.889419999999994,VIIRS,False
39.7,-8.193999999999999,-62.89491999999999,VIIRS,False
12.1,-8.19156,-62.8913,VIIRS,False
2.8,-8.13602,-62.891999999999996,VIIRS,False
152.7,-8.19755,-62.89021999999999,VIIRS,False
39.7,-8.19316,-62.890480000000004,VIIRS,False
12.3,-8.14594,-62.85268000000001,VIIRS,False
70.8,-8.25415,-62.91398,VIIRS,False
70.8,-8.25779,-62.90903,VIIRS,False
2.3,-8.259260000000001,-62.89139,VIIRS,False
7.6,-8.16475,-62.889630000000004,VIIRS,False
5.5,-8.188880000000001,-62.87251,VIIRS,False
4.8,-8.21134,-62.942280000000004,VIIRS,False
1725.1,2.09287,-61.230380000000004,VIIRS,True
0.7,2.15836,-61.206430000000005,VIIRS,False
9.1,2.16637,-61.2206,VIIRS,False
9.9,2.16685,-61.21743000000001,VIIRS,False
11.1,2.1565,-61.21572,VIIRS,False
12.2,2.1560099999999998,-61.21894,VIIRS,False
