frp,day,time,latitude,longitude,instrument,is_top_point,group_id
11.8,2015-09-18,16:22:00,-6.45781,-55.30376,VIIRS,False,4373755
140.2,2015-09-18,16:22:00,-6.4358,-55.25945,VIIRS,False,4373755
140.2,2015-09-18,16:22:00,-6.429069999999999,-55.26045,VIIRS,False,4373755
32.2,2015-09-18,16:22:00,-6.42154,-55.255309999999994,VIIRS,False,4373755
280.1,2015-09-18,16:22:00,-6.42666,-55.24211,VIIRS,False,4373755
668.9,2015-09-18,16:22:00,-6.4282900000000005,-55.254509999999996,VIIRS,False,4373755
13.5,2015-09-18,16:22:00,-6.35335,-55.25821,VIIRS,False,4373755
5.5,2015-09-18,16:22:00,-6.45412,-55.294109999999996,VIIRS,False,4373755
32.2,2015-09-18,16:22:00,-6.420719999999999,-55.249069999999996,VIIRS,False,4373755
5.5,2015-09-18,16:22:00,-6.4549199999999995,-55.30014,VIIRS,False,4373755
9.4,2015-09-18,16:22:00,-6.35179,-55.26095,VIIRS,False,4373755
280.1,2015-09-18,16:22:00,-6.43265,-55.235569999999996,VIIRS,False,4373755
11.9,2015-09-18,16:22:00,-6.45629,-55.291709999999995,VIIRS,False,4373755
140.2,2015-09-18,16:22:00,-6.43658,-55.26538000000001,VIIRS,False,4373755
280.1,2015-09-18,16:22:00,-6.43344,-55.24156,VIIRS,False,4373755
191.1,2015-09-18,16:22:00,-6.4402,-55.24078000000001,VIIRS,False,4373755
109.5,2015-09-18,18:03:00,-6.42654,-55.251999999999995,VIIRS,False,4373755
67.1,2015-09-18,18:03:00,-6.43117,-55.23941,VIIRS,False,4373755
94.7,2015-09-18,18:03:00,-6.43424,-55.25674,VIIRS,False,4373755
109.5,2015-09-18,18:03:00,-6.43321,-55.25091,VIIRS,False,4373755
62.5,2015-09-18,18:03:00,-6.4278,-55.24187,VIIRS,False,4373755
90.0,2015-09-18,18:03:00,-6.43657,-55.25218,VIIRS,False,4373755
24.6,2015-09-18,18:03:00,-6.43763,-55.25795,VIIRS,False,4373755
59.2,2015-09-18,18:03:00,-6.44107,-55.2393,VIIRS,False,4373755
24.6,2015-09-18,18:03:00,-6.4443,-55.256919999999994,VIIRS,False,4373755
24.6,2015-09-18,18:03:00,-6.44535,-55.2626,VIIRS,False,4373755
109.5,2015-09-18,18:03:00,-6.432180000000001,-55.24511999999999,VIIRS,False,4373755
100.1,2015-09-18,18:03:00,-6.429869999999999,-55.253080000000004,VIIRS,False,4373755
100.1,2015-09-18,18:03:00,-6.4288300000000005,-55.24743,VIIRS,False,4373755
24.6,2015-09-18,18:03:00,-6.43869,-55.26368000000001,VIIRS,False,4373755
90.0,2015-09-18,18:03:00,-6.43548,-55.246269999999996,VIIRS,False,4373755
59.2,2015-09-18,18:03:00,-6.434419999999999,-55.24049,VIIRS,False,4373755
90.0,2015-09-18,18:03:00,-6.44214,-55.245169999999995,VIIRS,False,4373755
1.3,2015-09-19,05:07:00,-6.43317,-55.24592,VIIRS,False,4373755
1.3,2015-09-19,05:07:00,-6.43372,-55.24244,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42985,-55.24541,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.4265300000000005,-55.244890000000005,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42545,-55.25184,VIIRS,False,4373755
1.7,2015-09-19,05:07:00,-6.4320900000000005,-55.252880000000005,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.43039,-55.24193,VIIRS,False,4373755
1.0,2015-09-19,05:07:00,-6.44036,-55.243480000000005,VIIRS,False,4373755
1.8,2015-09-19,05:07:00,-6.44151,-55.25792,VIIRS,False,4373755
1.0,2015-09-19,05:07:00,-6.43989,-55.268359999999994,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.4259900000000005,-55.248369999999994,VIIRS,False,4373755
1.8,2015-09-19,05:07:00,-6.42321,-55.24438000000001,VIIRS,False,4373755
1.0,2015-09-19,05:07:00,-6.43711,-55.264359999999996,VIIRS,False,4373755
1.0,2015-09-19,05:07:00,-6.44043,-55.264880000000005,VIIRS,False,4373755
1.3,2015-09-19,05:07:00,-6.4365,-55.24644,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42491,-55.25532,VIIRS,False,4373755
1.0,2015-09-19,05:07:00,-6.4387300000000005,-55.253930000000004,VIIRS,False,4373755
0.9,2015-09-19,05:07:00,-6.4375800000000005,-55.23948000000001,VIIRS,False,4373755
1.3,2015-09-19,05:07:00,-6.4370400000000005,-55.24296,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42707,-55.241409999999995,VIIRS,False,4373755
1.0,2015-09-19,05:07:00,-6.43982,-55.246959999999994,VIIRS,False,4373755
1.8,2015-09-19,05:07:00,-6.42375,-55.24091,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42267,-55.24785,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42823,-55.25584,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42877,-55.252359999999996,VIIRS,False,4373755
2.0,2015-09-19,05:07:00,-6.42931,-55.24889,VIIRS,False,4373755
2.4,2015-09-19,05:07:00,-6.43155,-55.25636,VIIRS,False,4373755
1.7,2015-09-19,05:07:00,-6.4326300000000005,-55.2494,VIIRS,False,4373755
0.9,2015-09-19,05:07:00,-6.43426,-55.23896,VIIRS,False,4373755
1.7,2015-09-19,05:07:00,-6.43541,-55.253409999999995,VIIRS,False,4373755
2.4,2015-09-19,05:07:00,-6.43487,-55.25688,VIIRS,False,4373755
1.7,2015-09-19,05:07:00,-6.43595,-55.249930000000006,VIIRS,False,4373755
4.7,2015-09-19,17:44:00,-6.43844,-55.25731,VIIRS,False,4373755
6.2,2015-09-19,17:44:00,-6.43751,-55.251830000000005,VIIRS,False,4373755
6.2,2015-09-19,17:44:00,-6.4316699999999996,-55.2471,VIIRS,False,4373755
4.7,2015-09-19,17:44:00,-6.43935,-55.26274,VIIRS,False,4373755
6.2,2015-09-19,17:44:00,-6.4326,-55.252559999999995,VIIRS,False,4373755
9.9,2015-09-19,17:44:00,-6.35312,-55.25975,VIIRS,False,4373755
4.7,2015-09-19,17:44:00,-6.43352,-55.25804,VIIRS,False,4373755
6.2,2015-09-19,17:44:00,-6.43658,-55.246280000000006,VIIRS,False,4373755
8.6,2015-09-19,17:44:00,-6.4276800000000005,-55.25331,VIIRS,False,4373755
2.1,2015-09-19,17:44:00,-6.406619999999999,-55.30696,VIIRS,False,4373755
20.5,2015-09-19,17:44:00,-6.43565,-55.24078000000001,VIIRS,False,4373755
10.6,2015-09-19,17:44:00,-6.4464,-55.244719999999994,VIIRS,False,4373755
3.7,2015-09-19,17:44:00,-6.47159,-55.183769999999996,VIIRS,False,4373755
8.6,2015-09-19,17:44:00,-6.426769999999999,-55.24791,VIIRS,False,4373755
10.6,2015-09-19,17:44:00,-6.44149,-55.245490000000004,VIIRS,False,4373755
5.3,2015-09-19,17:44:00,-6.42587,-55.2426,VIIRS,False,4373755
6.9,2015-09-19,17:44:00,-6.472,-55.18031,VIIRS,False,4373755
19.4,2015-09-19,17:44:00,-6.43962,-55.23441999999999,VIIRS,False,4373755
19.4,2015-09-19,17:44:00,-6.44056,-55.23996999999999,VIIRS,False,4373755
7.8,2015-09-19,17:44:00,-6.351380000000001,-55.22083000000001,VIIRS,False,4373755
9.9,2015-09-19,17:44:00,-6.35407,-55.265190000000004,VIIRS,False,4373755
5.0,2015-09-19,17:44:00,-6.350280000000001,-55.223819999999996,VIIRS,False,4373755
17.8,2015-09-19,17:44:00,-6.351719999999999,-55.26274,VIIRS,False,4373755
2.1,2015-09-19,17:44:00,-6.401730000000001,-55.307719999999996,VIIRS,False,4373755
3.1,2015-09-20,04:48:00,-6.42676,-55.25441,VIIRS,False,4373755
2.6,2015-09-20,04:48:00,-6.43061,-55.25504,VIIRS,False,4373755
1.8,2015-09-20,04:48:00,-6.4291599999999995,-55.25795,VIIRS,False,4373755
1.8,2015-09-20,04:48:00,-6.426080000000001,-55.252480000000006,VIIRS,False,4373755
6.7,2015-09-20,17:25:00,-6.42663,-55.2496,VIIRS,False,4373755
7.3,2015-09-20,17:25:00,-6.43025,-55.249019999999994,VIIRS,False,4373755
7.3,2015-09-20,17:25:00,-6.42959,-55.24487,VIIRS,False,4373755
7.6,2015-09-20,17:25:00,-6.35084,-55.29065,VIIRS,False,4373755
4.9,2015-09-20,17:25:00,-6.34657,-55.28706,VIIRS,False,4373755
4.8,2015-09-20,17:25:00,-6.402,-55.30452,VIIRS,False,4373755
31.4,2015-09-20,17:25:00,-6.39905,-55.3092,VIIRS,False,4373755
7.5,2015-09-20,17:25:00,-6.3501900000000004,-55.28649,VIIRS,False,4373755
5.4,2015-09-20,17:25:00,-6.3512699999999995,-55.22213000000001,VIIRS,False,4373755
2.9,2015-09-20,17:25:00,-6.47273,-55.186640000000004,VIIRS,False,4373755
12.6,2015-09-20,17:25:00,-6.4618400000000005,-55.18829,VIIRS,False,4373755
14.6,2015-09-20,17:25:00,-6.46157,-55.18825,VIIRS,False,4373755
7.9,2015-09-20,17:25:00,-6.3723,-55.26191,VIIRS,False,4373755
9.1,2015-09-20,17:25:00,-6.3730400000000005,-55.26242,VIIRS,False,4373755
6.7,2015-09-20,17:25:00,-6.4259699999999995,-55.24545,VIIRS,False,4373755
9.1,2015-09-20,17:25:00,-6.37666,-55.26186,VIIRS,False,4373755
13.1,2015-09-20,17:25:00,-6.44473,-55.246790000000004,VIIRS,False,4373755
6.5,2015-09-20,17:25:00,-6.449,-55.25042,VIIRS,False,4373755
6.4,2015-09-20,17:25:00,-6.3505400000000005,-55.26501,VIIRS,False,4373755
7.6,2015-09-20,17:25:00,-6.35149,-55.29481,VIIRS,False,4373755
5.9,2015-09-20,17:25:00,-6.340990000000001,-55.27511,VIIRS,False,4373755
3.4,2015-09-21,17:06:00,-6.46908,-55.18155,VIIRS,False,4373755
3.4,2015-09-21,17:06:00,-6.46962,-55.185190000000006,VIIRS,False,4373755
6.7,2015-09-21,17:06:00,-6.46799,-55.17426,VIIRS,False,4373755
48.5,2015-09-21,17:06:00,-6.42515,-55.25946999999999,VIIRS,False,4373755
21.7,2015-09-21,17:06:00,-6.4288,-55.26221999999999,VIIRS,False,4373755
21.7,2015-09-21,17:06:00,-6.42539,-55.262730000000005,VIIRS,False,4373755
50.0,2015-09-21,17:06:00,-6.4257,-55.263130000000004,VIIRS,False,4373755
21.7,2015-09-21,17:06:00,-6.42934,-55.26586999999999,VIIRS,False,4373755
38.1,2015-09-21,17:06:00,-6.42486,-55.25906,VIIRS,False,4373755
4.7,2015-09-22,04:10:00,-6.42224,-55.265919999999994,VIIRS,False,4373755
2.3,2015-09-22,04:10:00,-6.4257,-55.265769999999996,VIIRS,False,4373755
2.3,2015-09-22,04:10:00,-6.41858,-55.26453000000001,VIIRS,False,4373755
4.7,2015-09-22,04:10:00,-6.42809,-55.274119999999996,VIIRS,False,4373755
4.4,2015-09-22,04:10:00,-6.42937,-55.267109999999995,VIIRS,False,4373755
2.3,2015-09-22,04:10:00,-6.42438,-55.27273,VIIRS,False,4373755
3.5,2015-09-22,04:10:00,-6.43151,-55.27393000000001,VIIRS,False,4373755
1.2,2015-09-22,05:51:00,-6.419919999999999,-55.26112,VIIRS,False,4373755
1.2,2015-09-22,05:51:00,-6.4311,-55.272980000000004,VIIRS,False,4373755
3.4,2015-09-22,05:51:00,-6.4229,-55.26336,VIIRS,False,4373755
2.2,2015-09-22,05:51:00,-6.42617,-55.26206,VIIRS,False,4373755
1.2,2015-09-22,05:51:00,-6.43176,-55.26805,VIIRS,False,4373755
1.2,2015-09-22,05:51:00,-6.42551,-55.26701,VIIRS,False,4373755
3.4,2015-09-22,05:51:00,-6.42845,-55.26931,VIIRS,False,4373755
10.8,2015-09-22,16:48:00,-6.42936,-55.27243000000001,VIIRS,False,4373755
6.0,2015-09-22,16:48:00,-6.41861,-55.26065,VIIRS,False,4373755
2.8,2015-09-23,05:32:00,-6.42991,-55.27766999999999,VIIRS,False,4373755
12.0,2015-09-23,16:29:00,-6.4275400000000005,-55.27456,VIIRS,False,4373755
7.6,2015-09-23,16:29:00,-6.43311,-55.27474,VIIRS,False,4373755
5.6,2015-09-23,16:29:00,-6.43431,-55.27842,VIIRS,False,4373755
7.6,2015-09-23,16:29:00,-6.42698,-55.27563000000001,VIIRS,False,4373755
3.5,2015-09-23,16:29:00,-6.42017,-55.26622,VIIRS,False,4373755
52.2,2015-09-23,16:29:00,-6.3454,-55.266459999999995,VIIRS,False,4373755
65.6,2015-09-23,16:29:00,-6.346,-55.27105,VIIRS,False,4373755
6.7,2015-09-23,16:29:00,-6.43372,-55.2795,VIIRS,False,4373755
7.9,2015-09-23,16:29:00,-6.39644,-55.32179,VIIRS,False,4373755
124.8,2015-09-23,16:29:00,-6.34523,-55.267340000000004,VIIRS,False,4373755
14.7,2015-09-23,18:09:00,-6.4278,-55.27305,VIIRS,False,4373755
17.1,2015-09-23,18:09:00,-6.4278699999999995,-55.27639,VIIRS,False,4373755
30.7,2015-09-23,18:09:00,-6.34377,-55.2681,VIIRS,False,4373755
5.2,2015-09-23,18:09:00,-6.359430000000001,-55.269040000000004,VIIRS,False,4373755
13.7,2015-09-23,18:09:00,-6.39102,-55.31652,VIIRS,False,4373755
13.7,2015-09-23,18:09:00,-6.38376,-55.317730000000005,VIIRS,False,4373755
15.7,2015-09-23,18:09:00,-6.389530000000001,-55.31267,VIIRS,False,4373755
12.8,2015-09-23,18:09:00,-6.3923,-55.327740000000006,VIIRS,False,4373755
13.1,2015-09-23,18:09:00,-6.358280000000001,-55.2653,VIIRS,False,4373755
30.7,2015-09-23,18:09:00,-6.35102,-55.266659999999995,VIIRS,False,4373755
12.8,2015-09-23,18:09:00,-6.3909199999999995,-55.32021999999999,VIIRS,False,4373755
30.7,2015-09-23,18:09:00,-6.35239,-55.274080000000005,VIIRS,False,4373755
11.4,2015-09-23,18:09:00,-6.40111,-55.33016,VIIRS,False,4373755
30.7,2015-09-23,18:09:00,-6.34514,-55.27547,VIIRS,False,4373755
18.0,2015-09-23,18:09:00,-6.39246,-55.32406999999999,VIIRS,False,4373755
10.2,2015-09-23,18:09:00,-6.40088,-55.333690000000004,VIIRS,False,4373755
0.9,2015-09-24,05:13:00,-6.34812,-55.27295,VIIRS,False,4373755
1.6,2015-09-24,05:13:00,-6.3871400000000005,-55.31717,VIIRS,False,4373755
0.9,2015-09-24,05:13:00,-6.352130000000001,-55.26971999999999,VIIRS,False,4373755
0.8,2015-09-24,05:13:00,-6.34755,-55.27669,VIIRS,False,4373755
1.1,2015-09-24,05:13:00,-6.38886,-55.32893000000001,VIIRS,False,4373755
1.0,2015-09-24,05:13:00,-6.39,-55.32145,VIIRS,False,4373755
1.0,2015-09-24,05:13:00,-6.39572,-55.32999,VIIRS,False,4373755
1.4,2015-09-24,05:13:00,-6.42552,-55.27333,VIIRS,False,4373755
0.9,2015-09-24,05:13:00,-6.34868,-55.2692,VIIRS,False,4373755
0.9,2015-09-24,05:13:00,-6.355569999999999,-55.27024,VIIRS,False,4373755
1.4,2015-09-24,05:13:00,-6.428380000000001,-55.277609999999996,VIIRS,False,4373755
0.9,2015-09-24,05:13:00,-6.35156,-55.273469999999996,VIIRS,False,4373755
1.0,2015-09-24,05:13:00,-6.38943,-55.32519,VIIRS,False,4373755
1.0,2015-09-24,05:13:00,-6.39229,-55.32946,VIIRS,False,4373755
1.4,2015-09-24,05:13:00,-6.42896,-55.27386,VIIRS,False,4373755
8.7,2015-09-24,17:50:00,-6.42989,-55.292790000000004,VIIRS,False,4373755
9.1,2015-09-24,17:50:00,-6.42865,-55.28581,VIIRS,False,4373755
33.4,2015-09-24,17:50:00,-6.435980000000001,-55.29557,VIIRS,False,4373755
3.7,2015-09-24,17:50:00,-6.41823,-55.2588,VIIRS,False,4373755
21.7,2015-09-24,17:50:00,-6.4356,-55.300309999999996,VIIRS,False,4373755
33.8,2015-09-24,17:50:00,-6.43659,-55.29899,VIIRS,False,4373755
6.5,2015-09-24,17:50:00,-6.42837,-55.29065,VIIRS,False,4373755
4.9,2015-09-24,17:50:00,-6.39084,-55.33254,VIIRS,False,4373755
5.8,2015-09-24,17:50:00,-6.3884099999999995,-55.31855,VIIRS,False,4373755
7.6,2015-09-24,17:50:00,-6.3890199999999995,-55.32208000000001,VIIRS,False,4373755
3.7,2015-09-24,17:50:00,-6.41884,-55.262209999999996,VIIRS,False,4373755
5.8,2015-09-24,17:50:00,-6.3878,-55.31502,VIIRS,False,4373755
4.2,2015-09-24,17:50:00,-6.37341,-55.26441,VIIRS,False,4373755
7.2,2015-09-24,17:50:00,-6.4023,-55.334219999999995,VIIRS,False,4373755
6.5,2015-09-24,17:50:00,-6.43323,-55.286319999999996,VIIRS,False,4373755
8.9,2015-09-24,17:50:00,-6.37943,-55.26676,VIIRS,False,4373755
7.0,2015-09-24,17:50:00,-6.426,-55.27675,VIIRS,False,4373755
41.5,2015-09-24,17:50:00,-6.43502,-55.2969,VIIRS,False,4373755
5.4,2015-09-24,17:50:00,-6.41814,-55.263490000000004,VIIRS,False,4373755
9.1,2015-09-24,17:50:00,-6.42926,-55.289280000000005,VIIRS,False,4373755
6.5,2015-09-24,17:50:00,-6.42777,-55.28716,VIIRS,False,4373755
4.9,2015-09-24,17:50:00,-6.3956800000000005,-55.32828000000001,VIIRS,False,4373755
6.2,2015-09-24,17:50:00,-6.34848,-55.28232,VIIRS,False,4373755
5.4,2015-09-24,17:50:00,-6.41755,-55.260059999999996,VIIRS,False,4373755
8.3,2015-09-24,17:50:00,-6.4017,-55.330780000000004,VIIRS,False,4373755
3.7,2015-09-24,17:50:00,-6.382969999999999,-55.319419999999994,VIIRS,False,4373755
3.6,2015-09-24,17:50:00,-6.38358,-55.32291,VIIRS,False,4373755
6.3,2015-09-24,17:50:00,-6.391430000000001,-55.33595,VIIRS,False,4373755
4.9,2015-09-24,17:50:00,-6.39024,-55.329119999999996,VIIRS,False,4373755
4.9,2015-09-24,17:50:00,-6.39628,-55.33172,VIIRS,False,4373755
7.6,2015-09-24,17:50:00,-6.38963,-55.3256,VIIRS,False,4373755
6.3,2015-09-24,17:50:00,-6.39687,-55.335119999999996,VIIRS,False,4373755
8.5,2015-09-24,17:50:00,-6.35504,-55.22346999999999,VIIRS,False,4373755
8.5,2015-09-24,17:50:00,-6.35441,-55.21989,VIIRS,False,4373755
6.2,2015-09-24,17:50:00,-6.34786,-55.278780000000005,VIIRS,False,4373755
2.8,2015-09-24,17:50:00,-6.397469999999999,-55.306259999999995,VIIRS,False,4373755
1.9,2015-09-25,04:54:00,-6.43401,-55.29225,VIIRS,False,4373755
1.2,2015-09-25,04:54:00,-6.43335,-55.29626,VIIRS,False,4373755
2.2,2015-09-25,04:54:00,-6.446359999999999,-55.261340000000004,VIIRS,False,4373755
1.2,2015-09-25,04:54:00,-6.43269,-55.300290000000004,VIIRS,False,4373755
1.2,2015-09-25,04:54:00,-6.4135599999999995,-55.2655,VIIRS,False,4373755
1.7,2015-09-25,04:54:00,-6.47126,-55.17561,VIIRS,False,4373755
1.9,2015-09-25,04:54:00,-6.38721,-55.248490000000004,VIIRS,False,4373755
2.5,2015-09-25,04:54:00,-6.3810400000000005,-55.264140000000005,VIIRS,False,4373755
1.7,2015-09-25,04:54:00,-6.39485,-55.33676,VIIRS,False,4373755
1.5,2015-09-25,04:54:00,-6.39841,-55.33733,VIIRS,False,4373755
1.2,2015-09-25,04:54:00,-6.39162,-55.31145,VIIRS,False,4373755
1.8,2015-09-25,04:54:00,-6.35499,-55.22306999999999,VIIRS,False,4373755
1.9,2015-09-25,04:54:00,-6.38302,-55.251909999999995,VIIRS,False,4373755
1.3,2015-09-25,04:54:00,-6.395169999999999,-55.31203000000001,VIIRS,False,4373755
3.7,2015-09-25,04:54:00,-6.422280000000001,-55.279219999999995,VIIRS,False,4373755
1.7,2015-09-25,04:54:00,-6.46773,-55.17505,VIIRS,False,4373755
2.2,2015-09-25,04:54:00,-6.43153,-55.26306999999999,VIIRS,False,4373755
1.2,2015-09-25,04:54:00,-6.41421,-55.261469999999996,VIIRS,False,4373755
1.5,2015-09-25,04:54:00,-6.35081,-55.226440000000004,VIIRS,False,4373755
12.0,2015-09-25,17:31:00,-6.42244,-55.2728,VIIRS,False,4373755
9.1,2015-09-25,17:31:00,-6.41369,-55.268919999999994,VIIRS,False,4373755
12.9,2015-09-25,17:31:00,-6.41286,-55.26389,VIIRS,False,4373755
12.0,2015-09-25,17:31:00,-6.42558,-55.26712,VIIRS,False,4373755
8.8,2015-09-25,17:31:00,-6.43053,-55.29747,VIIRS,False,4373755
12.9,2015-09-25,17:31:00,-6.416,-55.25826,VIIRS,False,4373755
11.1,2015-09-25,17:31:00,-6.47192,-55.17598,VIIRS,False,4373755
14.6,2015-09-25,17:31:00,-6.39395,-55.337469999999996,VIIRS,False,4373755
12.0,2015-09-25,17:31:00,-6.42641,-55.27221,VIIRS,False,4373755
8.4,2015-09-25,17:31:00,-6.42015,-55.28358000000001,VIIRS,False,4373755
8.4,2015-09-25,17:31:00,-6.41932,-55.2785,VIIRS,False,4373755
8.5,2015-09-25,17:31:00,-6.47356,-55.18629,VIIRS,False,4373755
9.2,2015-09-25,17:31:00,-6.46793,-55.17658,VIIRS,False,4373755
9.2,2015-09-25,17:31:00,-6.46875,-55.18172,VIIRS,False,4373755
12.4,2015-09-25,17:31:00,-6.3979,-55.336859999999994,VIIRS,False,4373755
5.1,2015-09-25,17:31:00,-6.3827300000000005,-55.266909999999996,VIIRS,False,4373755
8.7,2015-09-25,17:31:00,-6.35473,-55.218959999999996,VIIRS,False,4373755
7.4,2015-09-25,17:31:00,-6.35076,-55.21969,VIIRS,False,4373755
7.3,2015-09-25,17:31:00,-6.35555,-55.224109999999996,VIIRS,False,4373755
2.5,2015-09-26,04:35:00,-6.40489,-55.340559999999996,VIIRS,False,4373755
5.5,2015-09-26,17:13:00,-6.41608,-55.2674,VIIRS,False,4373755
13.6,2015-09-26,17:13:00,-6.41171,-55.260940000000005,VIIRS,False,4373755
4.1,2015-09-26,17:13:00,-6.45215,-55.26458,VIIRS,False,4373755
5.2,2015-09-26,17:13:00,-6.4183900000000005,-55.2661,VIIRS,False,4373755
13.6,2015-09-26,17:13:00,-6.415030000000001,-55.26044,VIIRS,False,4373755
5.0,2015-09-26,17:13:00,-6.38949,-55.271390000000004,VIIRS,False,4373755
3.6,2015-09-26,17:13:00,-6.38197,-55.244080000000004,VIIRS,False,4373755
12.2,2015-09-26,17:13:00,-6.3506599999999995,-55.2168,VIIRS,False,4373755
6.7,2015-09-26,17:13:00,-6.354509999999999,-55.21978000000001,VIIRS,False,4373755
5.2,2015-09-26,17:13:00,-6.41892,-55.269580000000005,VIIRS,False,4373755
3.6,2015-09-26,17:13:00,-6.3853,-55.24358,VIIRS,False,4373755
3.9,2015-09-26,17:13:00,-6.41451,-55.256969999999995,VIIRS,False,4373755
4.6,2015-09-26,17:13:00,-6.40891,-55.26492,VIIRS,False,4373755
13.6,2015-09-26,17:13:00,-6.41224,-55.264419999999994,VIIRS,False,4373755
7.6,2015-09-26,17:13:00,-6.469469999999999,-55.17666,VIIRS,False,4373755
7.8,2015-09-27,16:54:00,-6.41132,-55.260780000000004,VIIRS,False,4373755
3.2,2015-09-30,17:38:00,-6.45064,-55.23021,VIIRS,False,4373755
6.8,2015-10-03,16:41:00,-6.43038,-55.19511,VIIRS,False,4373755
8.9,2015-10-03,16:41:00,-6.43842,-55.21638000000001,VIIRS,False,4373755
6.0,2015-10-03,16:41:00,-6.4268,-55.193509999999996,VIIRS,False,4373755
5.9,2015-10-03,16:41:00,-6.44034,-55.21958000000001,VIIRS,False,4373755
4.8,2015-10-04,16:22:00,-6.42767,-55.220890000000004,VIIRS,False,4373755
669.9,2015-12-02,16:15:00,-4.8625300000000005,-43.7557,VIIRS,True,5242324
5.2,2015-11-25,16:47:00,-4.83148,-43.797709999999995,VIIRS,False,5242324
4.3,2015-11-26,03:50:00,-4.86276,-43.8046,VIIRS,False,5242324
2.5,2015-11-26,16:28:00,-4.85951,-43.80721,VIIRS,False,5242324
3.9,2015-11-26,16:28:00,-4.91202,-43.70963,VIIRS,False,5242324
4.1,2015-11-26,16:28:00,-4.83069,-43.79721,VIIRS,False,5242324
25.0,2015-11-30,16:53:00,-4.8769599999999995,-43.70114,VIIRS,False,5242324
25.0,2015-11-30,16:53:00,-4.872269999999999,-43.701859999999996,VIIRS,False,5242324
3.9,2015-11-30,16:53:00,-4.91868,-43.71072,VIIRS,False,5242324
3.9,2015-11-30,16:53:00,-4.91787,-43.705909999999996,VIIRS,False,5242324
3.9,2015-11-30,16:53:00,-4.91319,-43.70663,VIIRS,False,5242324
25.0,2015-11-30,16:53:00,-4.877759999999999,-43.70606,VIIRS,False,5242324
4.9,2015-11-30,16:53:00,-4.86203,-43.84292,VIIRS,False,5242324
25.0,2015-11-30,16:53:00,-4.873069999999999,-43.70677,VIIRS,False,5242324
16.8,2015-11-30,16:53:00,-4.82238,-43.7199,VIIRS,False,5242324
16.8,2015-11-30,16:53:00,-4.8232099999999996,-43.72487,VIIRS,False,5242324
14.6,2015-11-30,16:53:00,-4.87616,-43.69624,VIIRS,False,5242324
14.6,2015-11-30,16:53:00,-4.8714699999999995,-43.69701,VIIRS,False,5242324
4.9,2015-11-30,16:53:00,-4.8573900000000005,-43.84365,VIIRS,False,5242324
34.6,2015-11-30,16:53:00,-4.873880000000001,-43.71172,VIIRS,False,5242324
8.4,2015-11-30,16:53:00,-4.91602,-43.705020000000005,VIIRS,False,5242324
8.4,2015-11-30,16:53:00,-4.9168,-43.70987,VIIRS,False,5242324
34.6,2015-11-30,16:53:00,-4.87857,-43.711009999999995,VIIRS,False,5242324
3.9,2015-11-30,16:53:00,-4.91401,-43.71148,VIIRS,False,5242324
3.3,2015-12-01,03:56:00,-4.815930000000001,-43.74375,VIIRS,False,5242324
3.3,2015-12-01,03:56:00,-4.82017,-43.7445,VIIRS,False,5242324
2.0,2015-12-01,03:56:00,-4.81895,-43.74408,VIIRS,False,5242324
1.8,2015-12-01,03:56:00,-4.82385,-43.74085,VIIRS,False,5242324
2.6,2015-12-01,03:56:00,-4.82714,-43.72128,VIIRS,False,5242324
2.9,2015-12-01,03:56:00,-4.82874,-43.73766,VIIRS,False,5242324
2.1,2015-12-01,03:56:00,-4.8294,-43.73373,VIIRS,False,5242324
2.2,2015-12-01,03:56:00,-4.87625,-43.713390000000004,VIIRS,False,5242324
1.7,2015-12-01,03:56:00,-4.82081,-43.740520000000004,VIIRS,False,5242324
1.7,2015-12-01,03:56:00,-4.81657,-43.73979,VIIRS,False,5242324
1.8,2015-12-01,03:56:00,-4.81962,-43.740109999999994,VIIRS,False,5242324
1.9,2015-12-01,03:56:00,-4.82517,-43.73299,VIIRS,False,5242324
3.7,2015-12-01,03:56:00,-4.8147199999999994,-43.74334,VIIRS,False,5242324
2.0,2015-12-01,03:56:00,-4.823180000000001,-43.74481,VIIRS,False,5242324
1.8,2015-12-01,03:56:00,-4.81539,-43.7394,VIIRS,False,5242324
89.0,2015-12-01,16:34:00,-4.81025,-43.755559999999996,VIIRS,False,5242324
71.3,2015-12-01,16:34:00,-4.81255,-43.74729,VIIRS,False,5242324
43.4,2015-12-01,16:34:00,-4.81665,-43.75062,VIIRS,False,5242324
12.5,2015-12-01,16:34:00,-4.81545,-43.74288,VIIRS,False,5242324
45.6,2015-12-01,16:34:00,-4.81426,-43.73513,VIIRS,False,5242324
43.4,2015-12-01,16:34:00,-4.81725,-43.7545,VIIRS,False,5242324
43.4,2015-12-01,16:34:00,-4.82074,-43.75396,VIIRS,False,5242324
