latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,year,month,month_name
-10.93737,-52.39673,367.0,0.37,0.58,2016-09-09,1625,N,VIIRS,h,1,352.6,288.1,0.0,,2016,9,Sep
-10.93778,-52.40017,208.0,0.37,0.58,2016-09-09,1625,N,VIIRS,l,1,305.7,288.1,0.0,,2016,9,Sep
-10.9432,-52.39942,208.0,0.37,0.58,2016-09-09,1625,N,VIIRS,l,1,303.7,288.1,0.0,,2016,9,Sep
-10.9413,-52.39383,351.6,0.37,0.58,2016-09-09,1625,N,VIIRS,l,1,329.0,299.1,0.0,,2016,9,Sep
-10.94086,-52.39034,367.0,0.37,0.58,2016-09-09,1625,N,VIIRS,h,1,306.4,299.1,0.0,,2016,9,Sep
-10.94278,-52.39594,367.0,0.37,0.58,2016-09-09,1625,N,VIIRS,l,1,380.0,288.1,0.0,,2016,9,Sep
-10.94626,-52.389590000000005,367.0,0.37,0.58,2016-09-09,1625,N,VIIRS,h,1,312.6,299.1,0.0,,2016,9,Sep
-8.85979,-71.09325,367.0,0.42,0.38,2016-09-09,1806,N,VIIRS,h,1,334.0,321.2,0.0,,2016,9,Sep
-7.64975,-61.235319999999994,342.5,0.6,0.53,2016-09-09,1806,N,VIIRS,n,1,295.1,285.0,0.0,,2016,9,Sep
-9.07957,-68.90663,367.0,0.38,0.36,2016-09-09,1806,N,VIIRS,h,1,341.7,329.0,0.0,,2016,9,Sep
-9.079039999999999,-68.90313,367.0,0.38,0.36,2016-09-09,1806,N,VIIRS,h,1,335.7,329.0,0.0,,2016,9,Sep
-17.71781,-49.982459999999996,345.3,0.64,0.72,2016-09-10,1604,N,VIIRS,n,1,280.5,347.7,0.0,,2016,9,Sep
-12.15793,-64.0724,367.0,0.39,0.36,2016-09-10,1746,N,VIIRS,h,1,346.0,286.6,0.0,,2016,9,Sep
-9.69745,-56.77291999999999,351.1,0.53,0.5,2016-09-10,1747,N,VIIRS,n,1,297.6,491.7,0.0,,2016,9,Sep
-9.1994,-62.5079,353.5,0.4,0.37,2016-09-10,1747,N,VIIRS,n,1,301.4,336.0,0.0,,2016,9,Sep
-9.20336,-62.511030000000005,367.0,0.4,0.37,2016-09-10,1747,N,VIIRS,h,1,377.7,336.0,0.0,,2016,9,Sep
-9.540980000000001,-67.41794,367.0,0.48,0.4,2016-09-10,1747,N,VIIRS,h,1,340.2,319.4,0.0,,2016,9,Sep
-9.54159,-67.42229,367.0,0.48,0.4,2016-09-10,1747,N,VIIRS,h,1,344.7,319.4,0.0,,2016,9,Sep
-8.51408,-67.15138,367.0,0.45,0.39,2016-09-10,1747,N,VIIRS,h,1,340.5,312.6,0.0,,2016,9,Sep
-9.01993,-68.82899,367.0,0.56,0.43,2016-09-10,1747,N,VIIRS,h,1,348.1,541.3,0.0,,2016,9,Sep
-8.618910000000001,-66.99123,367.0,0.45,0.39,2016-09-10,1747,N,VIIRS,h,1,343.0,502.0,0.0,,2016,9,Sep
-9.74819,-63.572030000000005,367.0,0.38,0.36,2016-09-10,1747,N,VIIRS,h,1,346.7,589.2,0.0,,2016,9,Sep
-9.20279,-62.50736,367.0,0.4,0.37,2016-09-10,1747,N,VIIRS,h,1,373.0,336.0,0.0,,2016,9,Sep
-9.79083,-64.81194,367.0,0.39,0.36,2016-09-10,1747,N,VIIRS,h,1,332.8,335.5,0.0,,2016,9,Sep
-9.50109,-62.49697,347.3,0.4,0.37,2016-09-10,1747,N,VIIRS,n,1,300.8,364.1,0.0,,2016,9,Sep
-9.19997,-62.51156999999999,337.0,0.4,0.37,2016-09-10,1747,N,VIIRS,n,1,303.9,336.0,0.0,,2016,9,Sep
-9.87893,-66.81971999999999,367.0,0.45,0.39,2016-09-10,1747,N,VIIRS,h,1,302.7,280.9,0.0,,2016,9,Sep
-9.875960000000001,-66.8244,367.0,0.45,0.39,2016-09-10,1747,N,VIIRS,h,1,340.1,280.9,0.0,,2016,9,Sep
-9.54527,-67.42175,310.7,0.48,0.4,2016-09-10,1747,N,VIIRS,l,1,320.0,319.4,0.0,,2016,9,Sep
-9.38317,-64.41681,354.3,0.39,0.36,2016-09-10,1747,N,VIIRS,n,1,294.4,279.9,0.0,,2016,9,Sep
-9.91624,-60.2805,367.0,0.48,0.4,2016-09-10,1747,N,VIIRS,h,1,331.7,302.2,0.0,,2016,9,Sep
-9.387030000000001,-64.41982,367.0,0.39,0.36,2016-09-10,1747,N,VIIRS,h,1,362.8,279.9,0.0,,2016,9,Sep
-9.3837,-64.42033,208.0,0.39,0.36,2016-09-10,1747,N,VIIRS,l,1,319.5,279.9,0.0,,2016,9,Sep
-7.6886600000000005,-61.47683000000001,337.3,0.45,0.39,2016-09-10,1747,N,VIIRS,n,1,300.7,515.3,0.0,,2016,9,Sep
-7.9759899999999995,-61.31485,367.0,0.45,0.39,2016-09-10,1747,N,VIIRS,h,1,328.5,364.9,0.0,,2016,9,Sep
-9.87535,-66.82026,367.0,0.45,0.39,2016-09-10,1747,N,VIIRS,h,1,356.7,280.9,0.0,,2016,9,Sep
-9.649560000000001,-66.43338,338.8,0.43,0.38,2016-09-10,1747,N,VIIRS,n,1,288.0,323.6,0.0,,2016,9,Sep
-9.78748,-64.81245,367.0,0.39,0.36,2016-09-10,1747,N,VIIRS,h,1,339.3,335.5,0.0,,2016,9,Sep
-10.215869999999999,-58.25541,337.4,0.42,0.45,2016-09-10,1747,N,VIIRS,n,1,305.4,286.4,0.0,,2016,9,Sep
-7.8788,-70.14283,367.0,0.44,0.46,2016-09-10,1748,N,VIIRS,h,1,353.8,369.1,0.0,,2016,9,Sep
-7.878260000000001,-70.13887,345.6,0.44,0.46,2016-09-10,1748,N,VIIRS,n,1,299.7,369.1,0.0,,2016,9,Sep
-7.87453,-70.14341,329.5,0.44,0.46,2016-09-10,1748,N,VIIRS,n,1,297.5,369.1,0.0,,2016,9,Sep
-6.846089999999999,-59.141380000000005,208.0,0.41,0.45,2016-09-10,1748,N,VIIRS,l,1,310.9,355.7,0.0,,2016,9,Sep
-8.159360000000001,-70.21089,367.0,0.44,0.46,2016-09-10,1748,N,VIIRS,h,1,350.5,378.3,0.0,,2016,9,Sep
-8.1588,-70.20683000000001,348.1,0.44,0.46,2016-09-10,1748,N,VIIRS,n,1,316.5,378.3,0.0,,2016,9,Sep
-9.44855,-46.52818,349.3,0.62,0.71,2016-09-11,1727,N,VIIRS,n,1,316.0,289.5,0.0,,2016,9,Sep
-11.35058,-55.040859999999995,367.0,0.49,0.4,2016-09-11,1727,N,VIIRS,h,1,370.0,389.0,0.0,,2016,9,Sep
-11.27312,-55.82454,367.0,0.45,0.39,2016-09-11,1727,N,VIIRS,h,1,354.7,448.8,0.0,,2016,9,Sep
-11.876380000000001,-58.8121,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,340.5,394.4,0.0,,2016,9,Sep
-11.86307,-58.81416,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,l,1,380.0,376.9,0.0,,2016,9,Sep
-11.873560000000001,-58.81608000000001,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,l,1,380.0,394.4,0.0,,2016,9,Sep
-11.86973,-58.81313000000001,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,369.3,411.3,0.0,,2016,9,Sep
-11.86693,-58.81718000000001,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,335.5,411.3,0.0,,2016,9,Sep
-11.86028,-58.81821,353.2,0.38,0.36,2016-09-11,1727,N,VIIRS,n,1,304.2,376.9,0.0,,2016,9,Sep
-11.8664,-58.81364,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,355.6,411.3,0.0,,2016,9,Sep
-11.870239999999999,-58.816590000000005,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,l,1,380.0,411.3,0.0,,2016,9,Sep
-11.87688,-58.81556,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,335.0,394.4,0.0,,2016,9,Sep
-11.85975,-58.81468,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,335.6,376.9,0.0,,2016,9,Sep
-11.35133,-55.045359999999995,341.4,0.49,0.4,2016-09-11,1727,N,VIIRS,n,1,314.6,389.0,0.0,,2016,9,Sep
-11.35505,-55.04475,351.6,0.49,0.4,2016-09-11,1727,N,VIIRS,n,1,301.2,389.0,0.0,,2016,9,Sep
-10.83163,-51.064209999999996,367.0,0.59,0.53,2016-09-11,1727,N,VIIRS,h,1,359.8,483.3,0.0,,2016,9,Sep
-11.35431,-55.040259999999996,367.0,0.49,0.4,2016-09-11,1727,N,VIIRS,h,1,371.2,389.0,0.0,,2016,9,Sep
-11.87305,-58.81261,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,372.2,394.4,0.0,,2016,9,Sep
-11.863610000000001,-58.81769,367.0,0.38,0.36,2016-09-11,1727,N,VIIRS,h,1,361.2,376.9,0.0,,2016,9,Sep
-8.97387,-66.11572,336.6,0.5,0.49,2016-09-11,1728,N,VIIRS,n,1,297.5,342.5,0.0,,2016,9,Sep
-9.66958,-64.09435,367.0,0.38,0.43,2016-09-11,1728,N,VIIRS,h,1,352.1,1060.9,0.0,,2016,9,Sep
-9.66898,-64.09,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,l,1,380.0,1255.9,0.0,,2016,9,Sep
-9.743730000000001,-64.24336,367.0,0.39,0.44,2016-09-11,1728,N,VIIRS,h,1,298.0,395.7,0.0,,2016,9,Sep
-9.66498,-64.09063,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,h,1,366.8,1255.9,0.0,,2016,9,Sep
-9.66827,-64.0848,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,l,1,328.3,1255.9,0.0,,2016,9,Sep
-9.66426,-64.08542,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,h,1,345.6,1255.9,0.0,,2016,9,Sep
-9.73509,-64.24076,367.0,0.39,0.44,2016-09-11,1728,N,VIIRS,h,1,350.8,499.9,0.0,,2016,9,Sep
-8.97781,-66.11053000000001,367.0,0.5,0.49,2016-09-11,1728,N,VIIRS,h,1,335.2,342.5,0.0,,2016,9,Sep
-9.65625,-64.0866,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,h,1,339.5,1263.7,0.0,,2016,9,Sep
-9.73916,-64.24025999999999,367.0,0.39,0.44,2016-09-11,1728,N,VIIRS,h,1,349.3,499.9,0.0,,2016,9,Sep
-9.7483,-64.24645,367.0,0.39,0.44,2016-09-11,1728,N,VIIRS,h,1,345.8,395.7,0.0,,2016,9,Sep
-9.665569999999999,-64.09499,367.0,0.38,0.43,2016-09-11,1728,N,VIIRS,h,1,351.1,1060.9,0.0,,2016,9,Sep
-9.734589999999999,-64.23719,367.0,0.39,0.44,2016-09-11,1728,N,VIIRS,h,1,334.5,499.9,0.0,,2016,9,Sep
-9.66025,-64.08601999999999,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,h,1,368.4,1263.7,0.0,,2016,9,Sep
-9.738660000000001,-64.23669,367.0,0.39,0.44,2016-09-11,1728,N,VIIRS,h,1,341.5,499.9,0.0,,2016,9,Sep
-9.660969999999999,-64.09125999999999,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,h,1,373.7,1263.7,0.0,,2016,9,Sep
-9.65696,-64.09185,367.0,0.57,0.43,2016-09-11,1728,N,VIIRS,h,1,346.5,1263.7,0.0,,2016,9,Sep
-20.76409,-57.7691,367.0,0.42,0.46,2016-09-12,1706,N,VIIRS,h,1,346.0,429.2,0.0,,2016,9,Sep
-13.61713,-51.05852,367.0,0.43,0.38,2016-09-12,1708,N,VIIRS,h,1,356.2,345.3,0.0,,2016,9,Sep
-12.6755,-50.51318,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,386.2,0.0,,2016,9,Sep
-11.36474,-55.029619999999994,367.0,0.39,0.36,2016-09-12,1708,N,VIIRS,h,1,350.1,420.6,0.0,,2016,9,Sep
-11.34455,-49.72443,367.0,0.53,0.42,2016-09-12,1708,N,VIIRS,h,1,367.0,319.7,0.0,,2016,9,Sep
-11.349210000000001,-49.7286,367.0,0.53,0.42,2016-09-12,1708,N,VIIRS,h,1,342.5,319.7,0.0,,2016,9,Sep
-12.676919999999999,-50.5217,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,465.1,0.0,,2016,9,Sep
-12.67912,-50.512570000000004,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,386.2,0.0,,2016,9,Sep
-12.67842,-50.508309999999994,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,334.3,386.2,0.0,,2016,9,Sep
-11.34839,-49.72378,367.0,0.53,0.42,2016-09-12,1708,N,VIIRS,h,1,345.3,319.7,0.0,,2016,9,Sep
-12.78519,-50.6124,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,h,1,360.3,326.6,3.0,,2016,9,Sep
-12.676210000000001,-50.51744,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,465.1,0.0,,2016,9,Sep
-12.680530000000001,-50.52108,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,465.1,0.0,,2016,9,Sep
-12.788789999999999,-50.6118,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,h,1,325.3,326.6,3.0,,2016,9,Sep
-12.67983,-50.51683,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,465.1,0.0,,2016,9,Sep
-13.61648,-51.05455,367.0,0.43,0.38,2016-09-12,1708,N,VIIRS,h,1,320.5,345.3,0.0,,2016,9,Sep
-12.34487,-54.51975,367.0,0.39,0.36,2016-09-12,1708,N,VIIRS,h,1,366.0,395.0,0.0,,2016,9,Sep
-13.619979999999998,-51.05396,367.0,0.43,0.38,2016-09-12,1708,N,VIIRS,h,1,371.0,345.3,0.0,,2016,9,Sep
-12.6748,-50.50892,367.0,0.46,0.39,2016-09-12,1708,N,VIIRS,l,1,380.0,386.2,0.0,,2016,9,Sep
-13.620629999999998,-51.05793,367.0,0.43,0.38,2016-09-12,1708,N,VIIRS,l,1,380.0,345.3,0.0,,2016,9,Sep
-11.345360000000001,-49.72926,367.0,0.53,0.42,2016-09-12,1708,N,VIIRS,h,1,359.9,319.7,0.0,,2016,9,Sep
-11.19459,-49.81487,367.0,0.52,0.42,2016-09-12,1708,N,VIIRS,h,1,345.2,310.3,0.0,,2016,9,Sep
-10.69782,-58.51956,297.9,0.53,0.42,2016-09-12,1709,N,VIIRS,l,1,324.8,292.9,0.0,,2016,9,Sep
-10.4674,-57.762640000000005,367.0,0.48,0.4,2016-09-12,1709,N,VIIRS,l,1,328.9,427.5,0.0,,2016,9,Sep
-10.46802,-57.767030000000005,367.0,0.48,0.4,2016-09-12,1709,N,VIIRS,h,1,349.7,427.5,0.0,,2016,9,Sep
-10.70635,-58.60828000000001,367.0,0.54,0.42,2016-09-12,1709,N,VIIRS,l,1,327.6,283.6,0.0,,2016,9,Sep
-10.69395,-58.52004,367.0,0.53,0.42,2016-09-12,1709,N,VIIRS,h,1,329.9,292.9,0.0,,2016,9,Sep
-7.33102,-55.110119999999995,367.0,0.38,0.36,2016-09-12,1710,N,VIIRS,h,1,343.0,359.0,0.0,,2016,9,Sep
-7.3277,-55.11062,367.0,0.38,0.36,2016-09-12,1710,N,VIIRS,h,1,355.1,359.0,0.0,,2016,9,Sep
-19.74201,-46.33097,367.0,0.39,0.36,2016-09-13,1647,N,VIIRS,h,1,352.6,310.0,0.0,,2016,9,Sep
-19.74259,-46.3347,367.0,0.39,0.36,2016-09-13,1647,N,VIIRS,h,1,369.6,310.0,0.0,,2016,9,Sep
-19.73925,-46.33532,367.0,0.39,0.36,2016-09-13,1647,N,VIIRS,h,1,357.4,310.0,0.0,,2016,9,Sep
-3.1174,-43.973290000000006,346.8,0.54,0.51,2016-09-13,1651,N,VIIRS,n,1,308.5,283.4,0.0,,2016,9,Sep
-8.1129,-55.09534,367.0,0.39,0.44,2016-09-13,1651,N,VIIRS,l,1,331.4,319.6,0.0,,2016,9,Sep
-6.36929,-43.98825,367.0,0.48,0.48,2016-09-13,1651,N,VIIRS,l,1,331.4,331.0,0.0,,2016,9,Sep
-6.36488,-43.9891,367.0,0.48,0.48,2016-09-13,1651,N,VIIRS,h,1,371.8,331.0,0.0,,2016,9,Sep
-6.370019999999999,-43.99263,339.0,0.48,0.48,2016-09-13,1651,N,VIIRS,n,1,305.3,331.0,0.0,,2016,9,Sep
-3.38215,-50.2207,367.0,0.39,0.36,2016-09-13,1652,N,VIIRS,h,1,351.6,378.8,0.0,,2016,9,Sep
-7.317489999999999,-72.66283,367.0,0.45,0.39,2016-09-13,1832,N,VIIRS,l,1,329.8,313.4,0.0,,2016,9,Sep
-12.87473,-45.52421,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,341.6,390.0,0.0,,2016,9,Sep
-11.264710000000001,-45.80182,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,380.0,583.5,0.0,,2016,9,Sep
-11.2624,-45.80961,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,h,1,295.8,307.8,0.0,,2016,9,Sep
-11.26187,-45.80597,341.9,0.4,0.37,2016-09-14,1630,N,VIIRS,n,1,303.8,307.8,0.0,,2016,9,Sep
-12.8758,-45.53156,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,380.0,456.9,0.0,,2016,9,Sep
-12.87919,-45.531040000000004,354.4,0.4,0.37,2016-09-14,1630,N,VIIRS,n,1,325.8,456.9,0.0,,2016,9,Sep
-12.87527,-45.527879999999996,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,380.0,456.9,0.0,,2016,9,Sep
-11.260810000000001,-45.7987,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,h,1,330.7,583.5,0.0,,2016,9,Sep
-12.878110000000001,-45.5237,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,h,1,363.1,390.0,0.0,,2016,9,Sep
-12.87865,-45.52737,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,h,1,378.8,456.9,0.0,,2016,9,Sep
-11.26418,-45.798190000000005,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,380.0,583.5,0.0,,2016,9,Sep
-11.26578,-45.809090000000005,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,380.0,307.8,0.0,,2016,9,Sep
-11.261339999999999,-45.80234,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,h,1,342.0,583.5,0.0,,2016,9,Sep
-11.265239999999999,-45.80546,367.0,0.4,0.37,2016-09-14,1630,N,VIIRS,l,1,380.0,307.8,0.0,,2016,9,Sep
-8.32023,-46.74064,367.0,0.4,0.37,2016-09-14,1631,N,VIIRS,h,1,369.5,434.2,0.0,,2016,9,Sep
-7.0734,-48.65936,367.0,0.46,0.39,2016-09-14,1632,N,VIIRS,h,1,335.2,284.9,0.0,,2016,9,Sep
-4.77959,-46.20469,299.4,0.38,0.36,2016-09-14,1632,N,VIIRS,l,1,323.8,353.6,0.0,,2016,9,Sep
-4.78291,-46.204190000000004,367.0,0.38,0.36,2016-09-14,1632,N,VIIRS,h,1,377.1,353.6,0.0,,2016,9,Sep
-4.78238,-46.20073,367.0,0.38,0.36,2016-09-14,1632,N,VIIRS,h,1,343.1,353.6,0.0,,2016,9,Sep
-10.2003,-63.61918000000001,367.0,0.48,0.48,2016-09-14,1812,N,VIIRS,l,1,330.9,294.2,0.0,,2016,9,Sep
-10.20475,-63.618480000000005,330.8,0.48,0.48,2016-09-14,1812,N,VIIRS,n,1,292.6,294.2,0.0,,2016,9,Sep
-8.35149,-44.13273,367.0,0.33,0.55,2016-09-16,1554,N,VIIRS,h,1,302.3,303.2,0.0,,2016,9,Sep
-8.34638,-44.13337,367.0,0.33,0.55,2016-09-16,1554,N,VIIRS,l,1,380.0,303.2,0.0,,2016,9,Sep
-8.345989999999999,-44.130390000000006,367.0,0.33,0.55,2016-09-16,1554,N,VIIRS,h,1,366.0,303.2,0.0,,2016,9,Sep
-8.3511,-44.129740000000005,367.0,0.33,0.55,2016-09-16,1554,N,VIIRS,h,1,302.2,303.2,0.0,,2016,9,Sep
-14.36718,-53.49981,367.0,0.45,0.47,2016-09-16,1733,N,VIIRS,l,1,288.5,387.7,0.0,,2016,9,Sep
-5.21988,-48.17011,367.0,0.72,0.76,2016-09-16,1735,N,VIIRS,l,1,284.3,432.4,0.0,,2016,9,Sep
-20.49596,-57.843059999999994,333.7,0.52,0.41,2016-09-17,1712,N,VIIRS,n,1,303.3,318.6,0.0,,2016,9,Sep
-3.40941,-53.217490000000005,345.8,0.53,0.42,2016-09-17,1717,N,VIIRS,n,1,297.9,287.9,0.0,,2016,9,Sep
-3.4140099999999998,-53.22169,208.0,0.53,0.42,2016-09-17,1717,N,VIIRS,l,1,320.3,287.9,0.0,,2016,9,Sep
-3.41476,-53.2265,338.5,0.53,0.42,2016-09-17,1717,N,VIIRS,n,1,294.8,345.6,0.0,,2016,9,Sep
-3.4132599999999997,-53.2169,354.4,0.53,0.42,2016-09-17,1717,N,VIIRS,n,1,292.6,287.9,0.0,,2016,9,Sep
-18.31394,-53.018240000000006,348.8,0.49,0.4,2016-09-18,1654,N,VIIRS,l,1,319.3,404.7,0.0,,2016,9,Sep
-14.93467,-41.355090000000004,367.0,0.5,0.41,2016-09-19,1636,N,VIIRS,l,1,335.1,374.5,0.0,,2016,9,Sep
-14.93546,-41.35973,367.0,0.5,0.41,2016-09-19,1636,N,VIIRS,h,1,358.2,374.5,0.0,,2016,9,Sep
-9.30676,-67.57831,367.0,0.53,0.42,2016-09-19,1819,N,VIIRS,h,1,341.0,447.3,0.0,,2016,9,Sep
-6.7097,-40.763090000000005,340.9,0.46,0.39,2016-09-21,1600,N,VIIRS,n,1,303.9,287.4,0.0,,2016,9,Sep
-9.08128,-43.20841,367.0,0.45,0.47,2016-09-21,1600,N,VIIRS,l,1,331.8,313.7,0.0,,2016,9,Sep
-9.08507,-43.203829999999996,353.8,0.45,0.47,2016-09-21,1600,N,VIIRS,n,1,310.7,313.7,0.0,,2016,9,Sep
-6.710310000000001,-40.76725,367.0,0.46,0.39,2016-09-21,1600,N,VIIRS,h,1,354.9,287.4,0.0,,2016,9,Sep
-6.71392,-40.76675,367.0,0.46,0.39,2016-09-21,1600,N,VIIRS,h,1,364.8,287.4,0.0,,2016,9,Sep
-8.28608,-43.97593,367.0,0.5,0.49,2016-09-21,1600,N,VIIRS,h,1,338.5,456.9,0.0,,2016,9,Sep
-9.08073,-43.20438,367.0,0.45,0.47,2016-09-21,1600,N,VIIRS,h,1,368.1,313.7,0.0,,2016,9,Sep
-10.072510000000001,-66.93794,367.0,0.55,0.43,2016-09-21,1741,N,VIIRS,h,1,335.2,305.2,0.0,,2016,9,Sep
-9.274239999999999,-68.28234,349.4,0.43,0.46,2016-09-21,1741,N,VIIRS,n,1,314.5,379.6,0.0,,2016,9,Sep
-9.27534,-68.29021999999999,333.7,0.44,0.46,2016-09-21,1741,N,VIIRS,n,1,291.3,282.7,0.0,,2016,9,Sep
-10.06856,-66.93845999999999,333.0,0.55,0.43,2016-09-21,1741,N,VIIRS,n,1,298.6,305.2,0.0,,2016,9,Sep
-10.53412,-64.74264000000001,208.0,0.54,0.51,2016-09-22,1722,N,VIIRS,l,1,315.1,289.3,0.0,,2016,9,Sep
-10.5348,-64.7477,367.0,0.54,0.51,2016-09-22,1722,N,VIIRS,h,1,325.4,289.3,0.0,,2016,9,Sep
-10.53008,-64.74831,334.4,0.54,0.51,2016-09-22,1722,N,VIIRS,n,1,289.3,289.3,0.0,,2016,9,Sep
-10.5294,-64.74320999999999,335.4,0.54,0.51,2016-09-22,1722,N,VIIRS,n,1,288.8,289.3,0.0,,2016,9,Sep
-10.5353,-64.74462,367.0,0.54,0.51,2016-09-22,1722,N,VIIRS,h,1,328.5,387.9,0.0,,2016,9,Sep
-10.53058,-64.74521999999999,353.3,0.54,0.51,2016-09-22,1722,N,VIIRS,n,1,290.0,387.9,0.0,,2016,9,Sep
-10.53123,-64.75034000000001,347.1,0.54,0.51,2016-09-22,1722,N,VIIRS,n,1,290.3,387.9,0.0,,2016,9,Sep
-10.273,-61.90385,339.7,0.54,0.42,2016-09-22,1722,N,VIIRS,n,1,295.1,385.6,0.0,,2016,9,Sep
-10.27689,-61.903259999999996,367.0,0.54,0.42,2016-09-22,1722,N,VIIRS,h,1,338.1,385.6,0.0,,2016,9,Sep
-4.77591,-56.13867,367.0,0.44,0.38,2016-09-22,1723,N,VIIRS,h,1,332.5,320.3,0.0,,2016,9,Sep
-4.77653,-56.14264,367.0,0.44,0.38,2016-09-22,1723,N,VIIRS,h,1,329.0,320.3,0.0,,2016,9,Sep
-10.07123,-64.7454,335.7,0.68,0.74,2016-09-23,1843,N,VIIRS,n,1,289.5,400.0,0.0,,2016,9,Sep
-10.06983,-64.74197,208.0,0.68,0.74,2016-09-23,1843,N,VIIRS,l,1,294.5,301.5,0.0,,2016,9,Sep
-10.06856,-64.73572,367.0,0.68,0.74,2016-09-23,1843,N,VIIRS,h,1,292.2,311.8,0.0,,2016,9,Sep
-7.9325399999999995,-61.51798,347.6,0.57,0.52,2016-09-25,1806,N,VIIRS,n,1,293.2,437.6,0.0,,2016,9,Sep
-10.00736,-63.83903000000001,330.8,0.57,0.43,2016-09-25,1806,N,VIIRS,n,1,293.5,372.3,0.0,,2016,9,Sep
-20.10645,-50.10635,367.0,0.47,0.47,2016-09-27,1725,N,VIIRS,l,1,380.0,443.2,0.0,,2016,9,Sep
-20.10898,-50.1197,348.2,0.47,0.47,2016-09-27,1725,N,VIIRS,n,1,311.5,315.8,0.0,,2016,9,Sep
-20.10728,-50.11073,367.0,0.47,0.47,2016-09-27,1725,N,VIIRS,h,1,365.6,443.2,0.0,,2016,9,Sep
-20.11083,-50.10553,353.9,0.47,0.47,2016-09-27,1725,N,VIIRS,n,1,312.2,443.2,0.0,,2016,9,Sep
-20.1125,-50.11432,367.0,0.47,0.47,2016-09-27,1725,N,VIIRS,h,1,361.2,315.8,0.0,,2016,9,Sep
-20.11166,-50.10991,367.0,0.47,0.47,2016-09-27,1725,N,VIIRS,h,1,363.1,443.2,0.0,,2016,9,Sep
-4.63743,-50.59659,351.7,0.4,0.6,2016-09-27,1729,N,VIIRS,n,1,286.7,307.0,0.0,,2016,9,Sep
-20.28719,-48.0586,367.0,0.49,0.4,2016-09-28,1706,N,VIIRS,l,1,336.7,408.2,0.0,,2016,9,Sep
-20.28801,-48.063309999999994,367.0,0.49,0.4,2016-09-28,1706,N,VIIRS,h,1,367.7,408.2,0.0,,2016,9,Sep
-14.384229999999999,-59.925380000000004,344.0,0.48,0.48,2016-09-28,1708,N,VIIRS,n,1,309.1,436.2,0.0,,2016,9,Sep
-14.3854,-59.92389,340.0,0.48,0.48,2016-09-28,1708,N,VIIRS,n,1,310.7,578.2,0.0,,2016,9,Sep
-2.82904,-52.16363,305.3,0.5,0.41,2016-09-28,1711,N,VIIRS,l,1,313.1,303.5,0.0,,2016,9,Sep
-2.8214900000000003,-52.16476,367.0,0.5,0.41,2016-09-28,1711,N,VIIRS,l,1,327.0,340.7,0.0,,2016,9,Sep
-10.65298,-56.25629,367.0,0.5,0.49,2016-09-29,1650,N,VIIRS,h,1,332.6,362.3,0.0,,2016,9,Sep
-10.64781,-56.25216999999999,354.8,0.5,0.49,2016-09-29,1650,N,VIIRS,n,1,292.5,362.3,0.0,,2016,9,Sep
-10.65236,-56.25169,355.2,0.5,0.49,2016-09-29,1650,N,VIIRS,n,1,304.9,362.3,0.0,,2016,9,Sep
